x,y,pci,rsrp
70.399,14.0275,39.0,-100.116667
70.441,15.6865,40.0,-108.53125
70.585,12.007,39.0,-84.8992
70.7365,22.675,38.0,-109.815385
70.9495,2.986,40.0,-85.095324
70.9945,4.7635,40.0,-90.365737
71.3185,8.194,39.0,-98.075097
72.157,17.896,39.0,-106.422222
72.34,15.757,40.0,-105.0
72.517,22.7485,41.0,-108.466667
72.535,14.092,39.0,-101.893307
72.715,11.8345,39.0,-95.773162
72.727,2.941,40.0,-85.871726
73.24,4.4695,40.0,-85.115447
73.333,8.143,40.0,-97.626484
73.9345,17.851,41.0,-106.066667
74.0815,14.29,39.0,-104.566667
74.1175,15.712,39.0,-106.8
74.17,22.4695,38.0,-103.541176
74.377,11.911,39.0,-97.771374
74.62,2.7745,40.0,-80.947869
74.668,4.6705,40.0,-83.50449
74.8765,8.2225,40.0,-86.840784
75.3835,18.8815,41.0,-96.657258
76.153,16.4905,41.0,-98.822581
76.1935,13.4065,41.0,-92.676
76.2325,14.947,41.0,-99.808812
76.51,11.857,40.0,-98.133333
76.984,2.4775,40.0,-83.788263
77.119,7.81,40.0,-87.831048
77.1565,4.6075,40.0,-78.049057
77.5135,18.709,41.0,-92.762598
78.166,11.6965,41.0,-99.148619
78.3565,14.5375,41.0,-94.454365
78.4165,16.9075,41.0,-89.530802
78.439,13.1125,41.0,-95.690361
78.6535,7.534,40.0,-87.890769
79.12,2.542,40.0,-82.338057
79.2895,4.5535,40.0,-83.155814
79.444,15.34,41.0,-81.696311
79.525,18.5395,41.0,-96.784167
79.633,22.8055,41.0,-89.642213
80.065,11.767,41.0,-97.8405
80.5525,7.6045,40.0,-95.08578
80.554,2.98,40.0,-86.0
80.9845,15.301,41.0,-87.54911
81.6025,11.6095,41.0,-96.635897
82.159,10.1725,40.0,-95.056911
82.213,2.938,40.0,-86.630126
82.2145,7.681,40.0,-95.707656
82.3705,4.4755,40.0,-88.735593
82.4095,6.016,40.0,-92.619328
82.5955,22.7305,41.0,-88.287681
82.6405,15.1405,41.0,-81.031967
82.834,18.1,41.0,-76.38898
83.0065,20.23,41.0,-83.537624
83.143,11.5705,41.0,-101.855556
83.6335,7.5265,40.0,-98.895939
83.872,2.896,40.0,-91.408163
84.2995,15.0985,41.0,-85.450355
84.547,20.191,41.0,-81.038065
84.6115,18.055,41.0,-87.149388
84.802,11.5285,40.0,-98.534804
84.847,22.6735,41.0,-89.444922
85.2955,7.603,40.0,-102.633333
85.525,2.617,40.0,-98.962069
85.9585,15.0565,41.0,-89.452362
86.389,18.01,41.0,-95.522519
86.8165,11.4775,41.0,-100.258
87.025,15.0295,41.0,-88.044355
87.133,9.928,40.0,-102.8
87.19,2.812,40.0,-99.828814
87.31,7.552,40.0,-100.08
87.727,24.0235,41.0,-90.894841
87.7915,21.8875,41.0,-90.833457
87.841,19.159,41.0,-93.196186
88.156,12.8665,41.0,-97.5796
88.195,14.407,41.0,-93.491235
88.2385,11.4415,40.0,-101.7
88.4035,17.959,41.0,-95.693822
88.483,16.4155,41.0,-90.489139
89.2015,2.6425,40.0,-102.065385
89.5615,7.495,40.0,-102.053846
89.6155,9.628,40.0,-107.25
89.9755,23.848,41.0,-105.442857
90.043,21.8305,41.0,-103.9
90.0895,18.9835,41.0,-96.256106
90.3715,11.3875,39.0,-102.85
90.7525,17.0695,41.0,-97.328936
90.817,14.9335,41.0,-99.826804
90.8905,13.153,41.0,-98.873684
91.4575,7.447,41.0,-111.8
91.9765,18.58,41.0,-102.463636
92.149,11.3425,40.0,-106.366667
93.577,11.5435,42.0,-97.179812
94.3675,9.982,42.0,-108.866667
94.369,14.725,42.0,-104.428571
94.4335,12.589,42.0,-94.029717
96.1465,14.68,42.0,-92.526471
96.3265,12.4225,42.0,-107.137931
96.382,9.931,42.0,-111.484848
98.0305,14.158,42.0,-104.314286
98.062,20.086,42.0,-73.826667
98.0635,15.4615,42.0,-82.786395
98.1385,18.424,42.0,-77.621983
98.227,17.236,42.0,-77.226515
99.913,18.2605,42.0,-70.122535
100.078,15.4105,42.0,-73.168276
100.1605,13.9855,42.0,-103.633333
100.2385,17.0665,42.0,-77.493269
101.974,15.3625,42.0,-83.132579
102.046,18.2065,42.0,-69.277291
102.1315,16.9,42.0,-72.593147
