x,y,pci,rsrp
90.9385,15.049,41,-84.194928
91.4545,7.3285,41,-97.46875
92.095,18.577,41,-87.976923
92.173,21.658,41,-87.464885
92.227,23.791,41,-90.588393
92.2675,11.3395,41,-89.448413
93.571,11.3065,41,-93.578899
94.249,9.985,39,-115.28
94.249,9.985,40,-116.383333
94.249,9.985,41,-107.95
94.249,9.985,42,-110
94.366,14.6065,41,-110.625
94.366,14.6065,42,-100.632653
94.4305,12.4705,42,-93.952632
96.028,14.683,42,-88.038889
96.0895,12.4285,41,-100.74
96.0895,12.4285,42,-99.758333
96.2605,9.8155,41,-99.635514
96.2605,9.8155,42,-109.85
97.939,15.2275,42,-82.095833
98.0275,14.0395,41,-110.347059
98.0275,14.0395,42,-106.31
98.1055,17.1205,42,-81.568345
98.1355,18.3055,42,-75.265693
98.302,20.1985,42,-74.605714
99.916,18.379,42,-70.135075
99.9235,13.9915,42,-96.637391
99.9565,15.295,42,-77.136842
100.4755,17.0605,42,-78.199324
101.977,15.481,42,-78.170629
102.1315,16.9,42,-79.109016
102.283,18.2005,42,-71.298125
