x,y,pci,rsrp
69.175,3.1495,40.0,-89.189831
69.4285,8.479,39.0,-77.471111
69.457,4.921,39.0,-80.326718
69.4765,10.375,39.0,-68.990476
69.502,6.6985,39.0,-75.5584
70.3255,15.808,39.0,-88.057237
70.3795,17.941,39.0,-92.396875
70.402,14.146,39.0,-80.928244
70.588,12.1255,39.0,-76.994815
70.615,22.5595,39.0,-104.565
70.615,22.5595,41.0,-111.2
70.9555,3.223,40.0,-84.458065
71.2375,4.9945,39.0,-84.133
71.2375,4.9945,40.0,-85.727273
71.3185,8.194,39.0,-78.044615
72.154,17.7775,39.0,-88.808383
72.34,15.757,39.0,-88.376074
72.4195,14.2135,39.0,-80.406757
72.514,22.63,39.0,-104.166667
72.514,22.63,41.0,-109.9125
72.5965,11.8375,39.0,-75.269919
72.973,3.2905,40.0,-84.647761
73.2175,8.2645,39.0,-83.271631
73.246,4.7065,40.0,-79.012838
74.17,22.4695,39.0,-107.276923
74.17,22.4695,41.0,-106.29
74.197,14.1685,39.0,-87.177632
74.233,15.5905,39.0,-89.415894
74.293,17.9605,39.0,-89.610949
74.38,12.0295,39.0,-80.02
74.5015,2.7775,39.0,-90.8
74.5015,2.7775,40.0,-80.978512
74.671,4.789,40.0,-90.921667
74.8795,8.341,40.0,-95.1875
75.3805,18.763,41.0,-91.792857
76.075,13.4095,39.0,-92.001987
76.2295,14.8285,39.0,-96.71039
76.2295,14.8285,40.0,-100.35
76.2295,14.8285,41.0,-94.05
76.2745,16.606,39.0,-94.721667
76.2745,16.606,40.0,-95.742857
76.51,11.857,39.0,-84.700775
76.8715,2.7175,39.0,-93.020988
76.8715,2.7175,40.0,-81.807317
77.122,7.9285,39.0,-111.48
77.122,7.9285,40.0,-97.704274
77.122,7.9285,41.0,-110.175
77.1565,4.6075,40.0,-90.240496
77.5165,18.8275,41.0,-86.935762
78.163,11.578,41.0,-96.944366
78.4165,16.9075,41.0,-93.807383
78.439,13.1125,39.0,-92.278626
78.439,13.1125,41.0,-93.711538
78.484,14.89,39.0,-94.630612
78.775,7.6495,40.0,-98.241085
78.775,7.6495,41.0,-104.3
79.171,4.5565,40.0,-85.991729
79.2445,2.776,40.0,-82.406504
79.3225,15.2245,41.0,-88.523529
79.528,18.658,41.0,-85.162143
79.633,22.8055,41.0,-90.830667
79.828,11.773,39.0,-87.966667
79.828,11.773,41.0,-96.333858
80.5585,7.8415,40.0,-102.7
80.5585,7.8415,41.0,-98.367188
80.794,3.0925,40.0,-83.954967
80.9875,15.4195,41.0,-85.414286
81.6025,11.6095,39.0,-91.116058
82.2175,7.7995,40.0,-95.897222
82.2775,10.1695,40.0,-93.740541
82.288,5.9005,40.0,-93.556489
82.3285,2.8165,40.0,-88.838095
82.3705,4.4755,39.0,-100.8
82.3705,4.4755,40.0,-91.973134
82.5955,22.7305,41.0,-91.170323
82.6435,15.259,41.0,-83.841844
82.654,20.3575,41.0,-85.738462
82.7155,18.103,41.0,-79.656954
83.14,11.452,39.0,-91.668794
83.758,7.7605,39.0,-101.55
83.758,7.7605,40.0,-95.58662
83.872,2.896,40.0,-92.340714
84.2995,15.0985,41.0,-88.470513
84.6085,17.9365,41.0,-83.775758
84.6655,20.188,41.0,-83.993919
84.802,11.5285,39.0,-91.38069
84.847,22.6735,41.0,-93.558451
85.528,2.7355,40.0,-92.459231
85.5325,7.597,39.0,-107.066667
85.5325,7.597,40.0,-100.7
85.7215,15.0625,41.0,-89.966906
86.383,17.773,41.0,-92.630189
86.698,11.4805,39.0,-93.12381
87.028,15.148,41.0,-89.044242
87.2485,9.8065,39.0,-98.349618
87.2485,9.8065,40.0,-105.65
87.3115,2.9275,40.0,-95.677206
87.313,7.6705,39.0,-104.43
87.313,7.6705,40.0,-106.513333
87.313,7.6705,41.0,-111.0
87.73,24.142,41.0,-89.509459
87.7915,21.8875,41.0,-92.619463
87.841,19.159,41.0,-91.068
88.12,11.4445,39.0,-91.967143
88.195,14.407,41.0,-97.84702
88.249,16.54,41.0,-95.520301
88.2805,13.1005,39.0,-102.3
88.2805,13.1005,41.0,-97.108696
88.288,18.0805,41.0,-97.448092
89.32,2.6395,39.0,-108.0
89.32,2.6395,40.0,-96.966418
89.443,7.498,39.0,-107.075
89.443,7.498,40.0,-105.1
89.443,7.498,41.0,-110.417647
89.6155,9.628,39.0,-99.123333
89.6155,9.628,40.0,-106.5
89.6155,9.628,41.0,-109.0
89.8495,18.871,41.0,-101.988889
90.1615,21.8275,41.0,-101.936842
90.2155,23.9605,41.0,-108.9
90.253,11.3905,39.0,-89.495238
90.7525,17.0695,41.0,-98.250526
90.769,13.0375,39.0,-107.990909
90.769,13.0375,41.0,-104.053846
90.817,14.9335,41.0,-100.051852
91.4575,7.447,39.0,-107.0
91.4575,7.447,40.0,-105.5
91.4575,7.447,41.0,-114.52
92.0275,11.227,39.0,-91.75
92.0515,21.5425,39.0,-116.63
92.0515,21.5425,41.0,-107.9
92.1085,23.794,39.0,-113.06
92.1085,23.794,41.0,-103.4
92.1085,23.794,42.0,-116.1
92.338,18.808,39.0,-113.475
92.338,18.808,41.0,-104.1375
93.574,11.425,39.0,-95.608696
94.2505,14.728,42.0,-101.721053
94.3675,9.982,39.0,-106.229412
94.3675,9.982,42.0,-106.677778
94.549,12.4675,42.0,-95.05082
96.028,14.683,42.0,-90.743333
96.208,12.4255,39.0,-105.1
96.208,12.4255,42.0,-102.758333
96.2635,9.934,39.0,-105.52
96.2635,9.934,42.0,-111.753333
97.945,15.4645,42.0,-87.462722
98.02,18.427,42.0,-75.070922
98.149,14.155,39.0,-115.871429
98.149,14.155,42.0,-101.94
98.227,17.236,42.0,-79.565035
98.4175,20.077,42.0,-75.248951
99.9595,15.4135,42.0,-78.442958
100.0345,18.376,42.0,-75.009459
100.039,13.87,42.0,-100.609756
100.123,17.188,42.0,-76.708163
101.8585,15.484,42.0,-75.704317
101.8945,16.906,42.0,-71.865
102.1705,18.4405,42.0,-67.426027
