x,y,pci,rsrp
96.0,4.0,41.0,-91.84476066666667
97.0,4.0,41.0,-91.84476066666667
98.0,4.0,41.0,-91.84476066666667
99.0,4.0,41.0,-91.84476066666667
100.0,4.0,41.0,-91.84476066666667
101.0,4.0,41.0,-91.84476066666667
102.0,4.0,39.0,-91.84476066666667
103.0,4.0,39.0,-94.74946666666666
80.0,5.0,41.0,-89.303311
81.0,5.0,41.0,-89.303311
82.0,5.0,41.0,-89.30331100000002
83.0,5.0,41.0,-90.07128966666666
84.0,5.0,41.0,-95.04858
85.0,5.0,41.0,-97.92473633333334
86.0,5.0,41.0,-97.92473633333331
87.0,5.0,41.0,-96.60371133333332
88.0,5.0,41.0,-92.95376333333333
89.0,5.0,41.0,-92.95376333333333
90.0,5.0,41.0,-92.42557666666669
91.0,5.0,41.0,-92.42557666666669
92.0,5.0,41.0,-92.42557666666669
93.0,5.0,41.0,-91.413243
94.0,5.0,39.0,-91.413243
95.0,5.0,41.0,-91.84476066666667
96.0,5.0,41.0,-91.84476066666667
97.0,5.0,41.0,-91.84476066666667
98.0,5.0,41.0,-91.84476066666667
99.0,5.0,41.0,-91.84476066666667
100.0,5.0,41.0,-91.84476066666667
101.0,5.0,39.0,-94.74946666666666
102.0,5.0,39.0,-94.74946666666666
103.0,5.0,39.0,-94.74946666666666
81.0,6.0,41.0,-85.738264
82.0,6.0,41.0,-85.738264
83.0,6.0,41.0,-87.43681299999999
84.0,6.0,41.0,-87.98816933333335
85.0,6.0,41.0,-90.740061
86.0,6.0,41.0,-90.74006099999998
87.0,6.0,41.0,-90.62896333333332
88.0,6.0,41.0,-90.62896333333332
89.0,6.0,41.0,-90.62896333333332
90.0,6.0,41.0,-90.24509666666668
91.0,6.0,41.0,-90.24509666666668
92.0,6.0,41.0,-87.69115433333332
93.0,6.0,41.0,-91.413243
94.0,6.0,41.0,-91.84476066666667
95.0,6.0,41.0,-91.84476066666667
96.0,6.0,41.0,-91.84476066666667
97.0,6.0,41.0,-91.84476066666667
98.0,6.0,41.0,-91.84476066666667
99.0,6.0,41.0,-91.84476066666667
100.0,6.0,41.0,-94.74946666666666
101.0,6.0,39.0,-94.74946666666666
102.0,6.0,39.0,-94.74946666666666
80.0,7.0,41.0,-85.738264
81.0,7.0,41.0,-85.738264
82.0,7.0,41.0,-86.06019833333332
83.0,7.0,41.0,-87.43681299999999
84.0,7.0,41.0,-87.98816933333335
85.0,7.0,41.0,-90.740061
86.0,7.0,41.0,-90.74006099999998
87.0,7.0,41.0,-90.62896333333332
88.0,7.0,41.0,-90.62896333333332
89.0,7.0,41.0,-88.65434366666666
90.0,7.0,41.0,-90.24509666666668
91.0,7.0,41.0,-88.12615699999998
92.0,7.0,41.0,-87.69115433333332
93.0,7.0,41.0,-87.69115433333332
94.0,7.0,41.0,-91.84476066666667
95.0,7.0,41.0,-91.84476066666667
96.0,7.0,41.0,-91.84476066666667
97.0,7.0,41.0,-91.84476066666667
98.0,7.0,41.0,-91.84476066666667
99.0,7.0,41.0,-94.74946666666666
100.0,7.0,41.0,-94.74946666666666
101.0,7.0,39.0,-94.74946666666666
80.0,8.0,41.0,-81.703455
81.0,8.0,41.0,-86.06019833333332
82.0,8.0,41.0,-86.06019833333332
83.0,8.0,41.0,-84.18590133333333
84.0,8.0,41.0,-87.98816933333335
85.0,8.0,41.0,-90.740061
86.0,8.0,41.0,-90.74006099999998
87.0,8.0,41.0,-90.62896333333332
88.0,8.0,41.0,-90.62896333333332
89.0,8.0,41.0,-88.65434366666666
90.0,8.0,41.0,-88.12615699999998
91.0,8.0,41.0,-88.12615699999998
92.0,8.0,41.0,-87.69115433333332
93.0,8.0,41.0,-88.12267200000002
94.0,8.0,41.0,-91.84476066666667
95.0,8.0,41.0,-91.84476066666667
96.0,8.0,41.0,-91.84476066666667
97.0,8.0,41.0,-91.84476066666667
98.0,8.0,41.0,-94.74946666666666
99.0,8.0,41.0,-94.74946666666666
100.0,8.0,39.0,-94.74946666666666
80.0,9.0,41.0,-81.703455
81.0,9.0,41.0,-82.48735233333333
82.0,9.0,41.0,-82.48735233333333
83.0,9.0,41.0,-84.18590133333333
84.0,9.0,41.0,-87.66846433333333
85.0,9.0,41.0,-87.66846433333333
86.0,9.0,41.0,-88.04220633333334
87.0,9.0,41.0,-87.42498433333333
88.0,9.0,41.0,-88.65434366666666
89.0,9.0,41.0,-85.75431466666667
90.0,9.0,41.0,-86.56933066666666
91.0,9.0,41.0,-87.69115433333332
92.0,9.0,41.0,-86.090981
93.0,9.0,41.0,-88.12267200000002
94.0,9.0,41.0,-91.84476066666667
95.0,9.0,41.0,-91.84476066666667
96.0,9.0,41.0,-94.74946666666666
97.0,9.0,41.0,-94.74946666666666
98.0,9.0,41.0,-94.74946666666666
99.0,9.0,41.0,-94.74946666666666
77.0,10.0,39.0,-82.12264066666667
79.0,10.0,41.0,-80.98242033333334
80.0,10.0,41.0,-80.01147433333334
81.0,10.0,41.0,-80.115771
82.0,10.0,41.0,-80.115771
83.0,10.0,41.0,-81.48804666666666
84.0,10.0,41.0,-83.8661963333333
85.0,10.0,41.0,-87.66846433333332
86.0,10.0,41.0,-84.35338766666669
87.0,10.0,41.0,-85.45036466666669
88.0,10.0,41.0,-82.55033566666667
89.0,10.0,41.0,-84.15414133333333
90.0,10.0,41.0,-84.15414133333333
91.0,10.0,41.0,-84.500228
92.0,10.0,41.0,-86.090981
93.0,10.0,41.0,-88.12267200000002
95.0,10.0,41.0,-89.819005
96.0,10.0,41.0,-94.74946666666666
97.0,10.0,41.0,-94.74946666666666
98.0,10.0,41.0,-94.74946666666666
99.0,10.0,41.0,-94.74946666666666
76.0,11.0,41.0,-82.12264066666667
77.0,11.0,41.0,-82.12264066666667
78.0,11.0,41.0,-80.147964
79.0,11.0,41.0,-78.72993466666667
80.0,11.0,41.0,-78.610839
81.0,11.0,41.0,-78.13717733333334
82.0,11.0,41.0,-78.13717733333334
83.0,11.0,41.0,-79.796066
84.0,11.0,41.0,-83.8661963333333
85.0,11.0,41.0,-80.55111966666666
86.0,11.0,41.0,-79.49174966666669
87.0,11.0,41.0,-81.59767866666667
88.0,11.0,41.0,-82.55033566666667
89.0,11.0,41.0,-84.15414133333333
90.0,11.0,41.0,-84.15414133333334
91.0,11.0,41.0,-83.25576833333334
92.0,11.0,41.0,-86.56584566666668
93.0,11.0,41.0,-85.28745933333333
94.0,11.0,41.0,-89.819005
95.0,11.0,41.0,-94.74946666666666
96.0,11.0,41.0,-94.74946666666666
97.0,11.0,41.0,-94.74946666666666
98.0,11.0,41.0,-94.74946666666666
75.0,12.0,41.0,-82.12264066666667
76.0,12.0,41.0,-82.12264066666667
77.0,12.0,41.0,-82.12264066666667
78.0,12.0,41.0,-80.147964
79.0,12.0,41.0,-78.72993466666667
80.0,12.0,41.0,-77.75898866666667
81.0,12.0,41.0,-78.13717733333334
82.0,12.0,41.0,-78.13717733333334
83.0,12.0,41.0,-79.796066
84.0,12.0,41.0,-76.37095166666666
85.0,12.0,41.0,-80.55111966666666
86.0,12.0,41.0,-79.49174966666669
87.0,12.0,41.0,-79.49174966666666
88.0,12.0,41.0,-79.66331733333334
89.0,12.0,41.0,-81.26712300000001
90.0,12.0,41.0,-82.90968166666667
91.0,12.0,41.0,-83.25576833333334
92.0,12.0,41.0,-83.25576833333334
93.0,12.0,41.0,-85.28745933333333
95.0,12.0,41.0,-94.74946666666666
96.0,12.0,41.0,-94.74946666666666
97.0,12.0,41.0,-94.74946666666666
98.0,12.0,41.0,-94.74946666666666
76.0,13.0,41.0,-80.55292866666667
77.0,13.0,41.0,-82.12264066666667
78.0,13.0,41.0,-81.11032
79.0,13.0,41.0,-78.72993466666667
80.0,13.0,41.0,-77.75898866666667
81.0,13.0,41.0,-73.39497533333333
82.0,13.0,41.0,-68.31930933333334
83.0,13.0,41.0,-73.06151133333333
84.0,13.0,41.0,-70.51138833333333
85.0,13.0,41.0,-72.66164466666666
86.0,13.0,41.0,-75.52467333333333
87.0,13.0,41.0,-78.21269433333333
88.0,13.0,41.0,-78.21269433333333
89.0,13.0,41.0,-78.53811366666666
90.0,13.0,41.0,-80.80375266666667
91.0,13.0,41.0,-81.65474033333334
92.0,13.0,41.0,-81.65474033333334
93.0,13.0,41.0,-85.28745933333333
94.0,13.0,41.0,-99.600835
95.0,13.0,41.0,-99.600835
96.0,13.0,41.0,-99.600835
75.0,14.0,41.0,-80.55292866666667
76.0,14.0,41.0,-80.55292866666667
77.0,14.0,41.0,-80.55292866666667
78.0,14.0,41.0,-78.652941
79.0,14.0,41.0,-74.41771533333333
80.0,14.0,41.0,-70.053702
81.0,14.0,41.0,-70.41730866666667
82.0,14.0,41.0,-65.05502966666667
83.0,14.0,41.0,-64.894195
84.0,14.0,41.0,-65.92708999999999
85.0,14.0,41.0,-67.31966933333332
86.0,14.0,41.0,-70.838004
87.0,14.0,41.0,-70.838004
88.0,14.0,41.0,-73.48794099999998
89.0,14.0,41.0,-76.57335733333333
90.0,14.0,41.0,-79.85803066666666
91.0,14.0,41.0,-81.108999
92.0,14.0,41.0,-90.22819733333334
93.0,14.0,41.0,-90.22819733333333
94.0,14.0,41.0,-99.600835
95.0,14.0,41.0,-99.600835
96.0,14.0,41.0,-99.600835
75.0,15.0,41.0,-80.22427599999997
76.0,15.0,41.0,-79.90059666666667
77.0,15.0,41.0,-79.90059666666667
78.0,15.0,41.0,-73.69985366666667
79.0,15.0,41.0,-70.053702
80.0,15.0,41.0,-70.053702
81.0,15.0,41.0,-65.05502966666667
82.0,15.0,41.0,-65.05502966666667
83.0,15.0,41.0,-64.894195
84.0,15.0,41.0,-65.92708999999999
85.0,15.0,41.0,-67.31966933333332
86.0,15.0,41.0,-67.31966933333332
87.0,15.0,41.0,-69.86050033333333
88.0,15.0,41.0,-73.16574333333334
89.0,15.0,41.0,-73.16574333333334
90.0,15.0,41.0,-78.88052700000001
91.0,15.0,41.0,-81.108999
92.0,15.0,41.0,-90.22819733333333
93.0,15.0,41.0,-90.22819733333333
94.0,15.0,41.0,-95.96811600000001
95.0,15.0,41.0,-95.96811600000001
73.0,16.0,41.0,-88.34584733333334
74.0,16.0,41.0,-84.31828466666667
75.0,16.0,41.0,-82.69182033333334
76.0,16.0,41.0,-81.35586933333333
77.0,16.0,41.0,-81.35586933333333
78.0,16.0,41.0,-77.724064
79.0,16.0,41.0,-73.75570599999998
80.0,16.0,41.0,-69.87439499999999
81.0,16.0,41.0,-65.05502966666667
82.0,16.0,41.0,-65.05502966666667
83.0,16.0,41.0,-63.153345
84.0,16.0,41.0,-65.92708999999999
85.0,16.0,41.0,-66.56279566666666
86.0,16.0,41.0,-69.46031699999999
87.0,16.0,41.0,-69.86050033333333
88.0,16.0,41.0,-72.82846033333334
89.0,16.0,41.0,-73.83035433333333
90.0,16.0,41.0,-79.14424266666667
91.0,16.0,41.0,-79.14424266666667
92.0,16.0,41.0,-90.491913
93.0,16.0,41.0,-90.491913
94.0,16.0,41.0,-90.491913
63.0,17.0,41.0,-99.396757
64.0,17.0,41.0,-99.396757
65.0,17.0,41.0,-99.396757
66.0,17.0,41.0,-97.96930233333336
67.0,17.0,41.0,-99.174446
68.0,17.0,41.0,-96.961913
69.0,17.0,41.0,-96.961913
71.0,17.0,41.0,-88.34584733333332
73.0,17.0,41.0,-88.34584733333332
74.0,17.0,41.0,-84.31828466666667
75.0,17.0,41.0,-84.31828466666667
76.0,17.0,41.0,-81.35586933333333
77.0,17.0,41.0,-81.35586933333333
78.0,17.0,41.0,-77.66151766666667
79.0,17.0,41.0,-77.59309966666666
80.0,17.0,41.0,-69.87439499999999
81.0,17.0,41.0,-69.87439499999999
82.0,17.0,41.0,-62.33354166666667
83.0,17.0,41.0,-63.153344999999995
84.0,17.0,41.0,-63.78905066666667
85.0,17.0,41.0,-68.70344333333334
86.0,17.0,41.0,-68.70344333333334
87.0,17.0,41.0,-75.51369333333334
88.0,17.0,41.0,-74.74681266666668
89.0,17.0,41.0,-78.14234866666669
90.0,17.0,41.0,-79.57801766666667
91.0,17.0,41.0,-81.22013233333331
92.0,17.0,41.0,-82.10528599999998
93.0,17.0,41.0,-91.81084166666666
94.0,17.0,41.0,-91.81084166666666
63.0,18.0,41.0,-99.396757
64.0,18.0,41.0,-99.396757
65.0,18.0,41.0,-99.396757
66.0,18.0,41.0,-97.96930233333336
67.0,18.0,41.0,-99.174446
68.0,18.0,41.0,-99.174446
69.0,18.0,41.0,-96.961913
70.0,18.0,41.0,-96.961913
71.0,18.0,41.0,-93.43547466666666
72.0,18.0,41.0,-88.34584733333332
73.0,18.0,41.0,-88.34584733333332
74.0,18.0,41.0,-84.19089866666667
75.0,18.0,41.0,-84.19089866666667
76.0,18.0,41.0,-82.70251933333333
77.0,18.0,41.0,-77.66151766666665
78.0,18.0,41.0,-77.53055333333333
79.0,18.0,41.0,-77.53055333333333
80.0,18.0,41.0,-77.53055333333333
81.0,18.0,41.0,-71.97093866666667
82.0,18.0,41.0,-62.84731933333334
83.0,18.0,41.0,-62.84731933333334
84.0,18.0,41.0,-65.92969833333335
85.0,18.0,41.0,-65.92969833333333
86.0,18.0,41.0,-71.67140333333334
87.0,18.0,41.0,-74.34662933333334
88.0,18.0,41.0,-74.34662933333334
89.0,18.0,41.0,-76.82270233333334
90.0,18.0,41.0,-80.21823833333333
91.0,18.0,41.0,-82.539061
92.0,18.0,41.0,-82.539061
93.0,18.0,41.0,-91.81084166666666
94.0,18.0,41.0,-91.81084166666666
95.0,18.0,41.0,-91.81084166666666
63.0,19.0,41.0,-99.396757
64.0,19.0,41.0,-99.396757
65.0,19.0,41.0,-99.396757
66.0,19.0,41.0,-97.96930233333336
67.0,19.0,41.0,-99.174446
68.0,19.0,41.0,-99.174446
69.0,19.0,41.0,-96.961913
70.0,19.0,41.0,-96.961913
71.0,19.0,41.0,-93.43547466666666
72.0,19.0,41.0,-86.730082
73.0,19.0,41.0,-86.730082
74.0,19.0,41.0,-86.730082
75.0,19.0,41.0,-81.572288
76.0,19.0,41.0,-81.572288
77.0,19.0,41.0,-78.6501593333333
78.0,19.0,41.0,-77.53055333333333
79.0,19.0,41.0,-77.53055333333333
80.0,19.0,41.0,-77.53055333333333
81.0,19.0,41.0,-68.14700666666666
82.0,19.0,41.0,-68.14700666666667
83.0,19.0,41.0,-62.84731933333334
84.0,19.0,41.0,-62.84731933333334
85.0,19.0,41.0,-67.54862033333335
86.0,19.0,41.0,-69.86411866666667
87.0,19.0,41.0,-74.34662933333334
88.0,19.0,41.0,-76.82270233333334
89.0,19.0,41.0,-76.82270233333334
90.0,19.0,41.0,-79.143525
91.0,19.0,41.0,-82.53906099999998
92.0,19.0,41.0,-82.53906099999998
93.0,19.0,41.0,-82.539061
94.0,19.0,41.0,-83.06137233333331
63.0,20.0,41.0,-99.396757
64.0,20.0,41.0,-99.396757
65.0,20.0,41.0,-99.396757
66.0,20.0,41.0,-97.96930233333336
