x,y,pci,rsrp
14.0,2.0,38.0,-80.638883
15.0,2.0,38.0,-80.638883
16.0,2.0,38.0,-80.638883
17.0,2.0,38.0,-80.638883
18.0,2.0,38.0,-80.638883
19.0,2.0,38.0,-80.638883
20.0,2.0,38.0,-80.638883
21.0,2.0,38.0,-80.638883
22.0,2.0,38.0,-80.638883
23.0,2.0,38.0,-82.48490133333333
24.0,2.0,38.0,-82.48490133333333
25.0,2.0,38.0,-82.48490133333333
26.0,2.0,38.0,-82.48490133333333
27.0,2.0,38.0,-82.48490133333333
28.0,2.0,38.0,-82.48490133333333
29.0,2.0,38.0,-82.48490133333333
30.0,2.0,38.0,-82.48490133333333
31.0,2.0,38.0,-82.48490133333333
32.0,2.0,38.0,-82.48490133333333
33.0,2.0,38.0,-82.48490133333333
34.0,2.0,38.0,-82.48490133333333
35.0,2.0,38.0,-82.48490133333333
36.0,2.0,38.0,-82.48490133333333
37.0,2.0,38.0,-82.48490133333333
38.0,2.0,38.0,-82.48490133333333
39.0,2.0,38.0,-82.48490133333333
40.0,2.0,38.0,-82.48490133333333
41.0,2.0,38.0,-85.736448
42.0,2.0,38.0,-85.736448
0.0,3.0,38.0,-80.638883
1.0,3.0,38.0,-80.638883
2.0,3.0,38.0,-80.638883
3.0,3.0,38.0,-80.638883
4.0,3.0,38.0,-80.638883
5.0,3.0,38.0,-80.638883
6.0,3.0,38.0,-80.638883
7.0,3.0,38.0,-80.638883
8.0,3.0,38.0,-80.638883
9.0,3.0,38.0,-80.638883
10.0,3.0,38.0,-80.638883
11.0,3.0,38.0,-80.638883
12.0,3.0,38.0,-80.638883
13.0,3.0,38.0,-80.638883
14.0,3.0,38.0,-80.638883
15.0,3.0,38.0,-80.638883
16.0,3.0,38.0,-80.638883
17.0,3.0,38.0,-80.638883
18.0,3.0,38.0,-80.638883
19.0,3.0,38.0,-80.638883
20.0,3.0,38.0,-80.638883
21.0,3.0,38.0,-80.638883
22.0,3.0,38.0,-80.638883
23.0,3.0,38.0,-80.638883
24.0,3.0,38.0,-80.638883
25.0,3.0,38.0,-82.48490133333333
26.0,3.0,38.0,-82.48490133333333
27.0,3.0,38.0,-82.48490133333333
28.0,3.0,38.0,-82.48490133333333
29.0,3.0,38.0,-82.48490133333333
30.0,3.0,38.0,-82.48490133333333
31.0,3.0,38.0,-82.48490133333333
32.0,3.0,38.0,-82.48490133333333
33.0,3.0,38.0,-82.48490133333333
34.0,3.0,38.0,-82.48490133333333
35.0,3.0,38.0,-82.48490133333333
36.0,3.0,38.0,-82.48490133333333
37.0,3.0,38.0,-82.48490133333333
38.0,3.0,38.0,-82.48490133333333
39.0,3.0,38.0,-82.48490133333333
40.0,3.0,38.0,-82.48490133333333
41.0,3.0,38.0,-82.48490133333333
42.0,3.0,38.0,-85.736448
43.0,3.0,38.0,-85.736448
44.0,3.0,38.0,-85.736448
0.0,4.0,38.0,-80.638883
1.0,4.0,38.0,-80.638883
2.0,4.0,38.0,-80.638883
3.0,4.0,38.0,-80.638883
4.0,4.0,38.0,-80.638883
5.0,4.0,38.0,-80.638883
6.0,4.0,38.0,-80.638883
7.0,4.0,38.0,-80.638883
8.0,4.0,38.0,-80.638883
9.0,4.0,38.0,-80.638883
10.0,4.0,38.0,-80.638883
11.0,4.0,38.0,-80.638883
12.0,4.0,38.0,-80.638883
13.0,4.0,38.0,-80.638883
14.0,4.0,38.0,-80.638883
15.0,4.0,38.0,-80.638883
16.0,4.0,38.0,-80.638883
17.0,4.0,38.0,-80.638883
18.0,4.0,38.0,-80.638883
19.0,4.0,38.0,-80.638883
20.0,4.0,38.0,-80.638883
21.0,4.0,38.0,-80.638883
22.0,4.0,38.0,-80.638883
23.0,4.0,38.0,-80.638883
24.0,4.0,38.0,-80.638883
25.0,4.0,38.0,-80.638883
26.0,4.0,38.0,-80.638883
27.0,4.0,38.0,-82.48490133333333
28.0,4.0,38.0,-82.48490133333333
29.0,4.0,38.0,-82.48490133333333
30.0,4.0,38.0,-82.48490133333333
31.0,4.0,38.0,-82.48490133333333
32.0,4.0,38.0,-82.48490133333333
33.0,4.0,38.0,-82.48490133333333
34.0,4.0,38.0,-82.48490133333333
35.0,4.0,38.0,-82.48490133333333
36.0,4.0,38.0,-82.48490133333333
37.0,4.0,38.0,-82.48490133333333
38.0,4.0,38.0,-82.48490133333333
39.0,4.0,38.0,-82.48490133333333
40.0,4.0,38.0,-82.48490133333333
41.0,4.0,38.0,-82.48490133333333
42.0,4.0,38.0,-82.48490133333333
43.0,4.0,38.0,-85.736448
44.0,4.0,38.0,-85.736448
45.0,4.0,38.0,-85.736448
46.0,4.0,38.0,-85.736448
0.0,5.0,38.0,-80.638883
1.0,5.0,38.0,-80.638883
2.0,5.0,38.0,-80.638883
3.0,5.0,38.0,-80.638883
4.0,5.0,38.0,-80.638883
5.0,5.0,38.0,-80.638883
6.0,5.0,38.0,-80.638883
7.0,5.0,38.0,-80.638883
8.0,5.0,38.0,-80.638883
9.0,5.0,38.0,-80.638883
10.0,5.0,38.0,-80.638883
11.0,5.0,38.0,-80.638883
12.0,5.0,38.0,-80.638883
13.0,5.0,38.0,-80.638883
14.0,5.0,38.0,-80.638883
15.0,5.0,38.0,-80.638883
16.0,5.0,38.0,-80.638883
17.0,5.0,38.0,-80.638883
18.0,5.0,38.0,-80.638883
19.0,5.0,38.0,-80.638883
20.0,5.0,38.0,-80.638883
21.0,5.0,38.0,-80.638883
22.0,5.0,38.0,-80.638883
23.0,5.0,38.0,-80.638883
24.0,5.0,38.0,-80.638883
25.0,5.0,38.0,-80.638883
26.0,5.0,38.0,-80.638883
27.0,5.0,38.0,-80.638883
28.0,5.0,38.0,-80.638883
29.0,5.0,38.0,-82.48490133333333
30.0,5.0,38.0,-82.48490133333333
31.0,5.0,38.0,-82.48490133333333
32.0,5.0,38.0,-82.48490133333333
33.0,5.0,38.0,-82.48490133333333
34.0,5.0,38.0,-82.48490133333333
35.0,5.0,38.0,-82.48490133333333
36.0,5.0,38.0,-82.48490133333333
37.0,5.0,38.0,-82.48490133333333
38.0,5.0,38.0,-82.48490133333333
39.0,5.0,38.0,-82.48490133333333
40.0,5.0,38.0,-82.48490133333333
41.0,5.0,38.0,-82.48490133333333
42.0,5.0,38.0,-82.48490133333333
43.0,5.0,38.0,-82.48490133333333
44.0,5.0,38.0,-85.736448
45.0,5.0,38.0,-85.736448
46.0,5.0,38.0,-85.736448
47.0,5.0,38.0,-85.736448
48.0,5.0,38.0,-85.736448
0.0,6.0,38.0,-80.638883
1.0,6.0,38.0,-80.638883
2.0,6.0,38.0,-80.638883
3.0,6.0,38.0,-80.638883
4.0,6.0,38.0,-80.638883
5.0,6.0,38.0,-80.638883
6.0,6.0,38.0,-80.638883
7.0,6.0,38.0,-80.638883
8.0,6.0,38.0,-80.638883
9.0,6.0,38.0,-80.638883
10.0,6.0,38.0,-80.638883
11.0,6.0,38.0,-80.638883
12.0,6.0,38.0,-80.638883
13.0,6.0,38.0,-80.638883
14.0,6.0,38.0,-80.638883
15.0,6.0,38.0,-80.638883
16.0,6.0,38.0,-80.638883
17.0,6.0,38.0,-80.638883
18.0,6.0,38.0,-80.638883
19.0,6.0,38.0,-80.638883
20.0,6.0,38.0,-80.638883
21.0,6.0,38.0,-80.638883
22.0,6.0,38.0,-80.638883
23.0,6.0,38.0,-80.638883
24.0,6.0,38.0,-80.638883
25.0,6.0,38.0,-80.638883
26.0,6.0,38.0,-80.638883
27.0,6.0,38.0,-80.638883
28.0,6.0,38.0,-80.638883
29.0,6.0,38.0,-80.638883
30.0,6.0,38.0,-80.638883
31.0,6.0,38.0,-82.48490133333333
32.0,6.0,38.0,-82.48490133333333
33.0,6.0,38.0,-82.48490133333333
34.0,6.0,38.0,-82.48490133333333
35.0,6.0,38.0,-82.48490133333333
36.0,6.0,38.0,-82.48490133333333
37.0,6.0,38.0,-82.48490133333333
38.0,6.0,38.0,-82.48490133333333
39.0,6.0,38.0,-82.48490133333333
40.0,6.0,38.0,-82.48490133333333
41.0,6.0,38.0,-82.48490133333333
42.0,6.0,38.0,-82.48490133333333
43.0,6.0,38.0,-82.48490133333333
44.0,6.0,38.0,-82.48490133333333
45.0,6.0,38.0,-85.736448
46.0,6.0,38.0,-85.736448
47.0,6.0,38.0,-85.736448
48.0,6.0,38.0,-85.736448
49.0,6.0,38.0,-85.736448
50.0,6.0,38.0,-85.736448
51.0,6.0,39.0,-85.736448
0.0,7.0,38.0,-80.638883
1.0,7.0,38.0,-80.638883
2.0,7.0,38.0,-80.638883
3.0,7.0,38.0,-80.638883
4.0,7.0,38.0,-80.638883
5.0,7.0,38.0,-80.638883
6.0,7.0,38.0,-80.638883
7.0,7.0,38.0,-80.638883
8.0,7.0,38.0,-80.638883
9.0,7.0,38.0,-80.638883
10.0,7.0,38.0,-80.638883
11.0,7.0,38.0,-80.638883
12.0,7.0,38.0,-80.638883
13.0,7.0,38.0,-80.638883
14.0,7.0,38.0,-80.638883
15.0,7.0,38.0,-80.638883
16.0,7.0,38.0,-80.638883
17.0,7.0,38.0,-80.638883
18.0,7.0,38.0,-80.638883
19.0,7.0,38.0,-80.638883
20.0,7.0,38.0,-80.638883
21.0,7.0,38.0,-80.638883
22.0,7.0,38.0,-80.638883
23.0,7.0,38.0,-80.638883
24.0,7.0,38.0,-80.638883
25.0,7.0,38.0,-80.638883
26.0,7.0,38.0,-80.638883
27.0,7.0,38.0,-80.638883
28.0,7.0,38.0,-80.638883
29.0,7.0,38.0,-80.638883
30.0,7.0,38.0,-80.638883
31.0,7.0,38.0,-80.638883
32.0,7.0,38.0,-80.638883
33.0,7.0,38.0,-82.48490133333333
34.0,7.0,38.0,-82.48490133333333
35.0,7.0,38.0,-82.48490133333333
36.0,7.0,38.0,-82.48490133333333
37.0,7.0,38.0,-82.48490133333333
38.0,7.0,38.0,-82.48490133333333
39.0,7.0,38.0,-82.48490133333333
40.0,7.0,38.0,-82.48490133333333
41.0,7.0,38.0,-82.48490133333333
42.0,7.0,38.0,-82.48490133333333
43.0,7.0,38.0,-82.48490133333333
44.0,7.0,38.0,-82.48490133333333
45.0,7.0,38.0,-82.48490133333333
46.0,7.0,38.0,-85.736448
47.0,7.0,38.0,-85.736448
48.0,7.0,38.0,-85.736448
49.0,7.0,38.0,-85.736448
50.0,7.0,38.0,-85.736448
51.0,7.0,38.0,-85.736448
52.0,7.0,39.0,-85.736448
0.0,8.0,38.0,-80.638883
1.0,8.0,38.0,-80.638883
2.0,8.0,38.0,-80.638883
3.0,8.0,38.0,-80.638883
4.0,8.0,38.0,-80.638883
5.0,8.0,38.0,-80.638883
6.0,8.0,38.0,-80.638883
7.0,8.0,38.0,-80.638883
8.0,8.0,38.0,-80.638883
9.0,8.0,38.0,-80.638883
10.0,8.0,38.0,-80.638883
11.0,8.0,38.0,-80.638883
12.0,8.0,38.0,-80.638883
13.0,8.0,38.0,-80.638883
14.0,8.0,38.0,-80.638883
15.0,8.0,38.0,-80.638883
16.0,8.0,38.0,-80.638883
17.0,8.0,38.0,-80.638883
18.0,8.0,38.0,-80.638883
19.0,8.0,38.0,-80.638883
20.0,8.0,38.0,-80.638883
21.0,8.0,38.0,-80.638883
22.0,8.0,38.0,-80.638883
23.0,8.0,38.0,-80.638883
24.0,8.0,38.0,-80.638883
25.0,8.0,38.0,-80.638883
26.0,8.0,38.0,-80.638883
27.0,8.0,38.0,-80.638883
28.0,8.0,38.0,-80.638883
29.0,8.0,38.0,-80.638883
30.0,8.0,38.0,-80.638883
31.0,8.0,38.0,-80.638883
32.0,8.0,38.0,-80.638883
33.0,8.0,38.0,-80.638883
34.0,8.0,38.0,-80.638883
35.0,8.0,38.0,-82.48490133333333
36.0,8.0,38.0,-82.48490133333333
37.0,8.0,38.0,-82.48490133333333
38.0,8.0,38.0,-82.48490133333333
39.0,8.0,38.0,-82.48490133333333
40.0,8.0,38.0,-82.48490133333333
41.0,8.0,38.0,-82.48490133333333
42.0,8.0,38.0,-82.48490133333333
43.0,8.0,38.0,-82.48490133333333
44.0,8.0,38.0,-82.48490133333333
45.0,8.0,38.0,-82.48490133333333
46.0,8.0,38.0,-82.48490133333333
47.0,8.0,38.0,-85.736448
48.0,8.0,38.0,-85.736448
49.0,8.0,38.0,-85.736448
50.0,8.0,38.0,-85.736448
51.0,8.0,38.0,-85.736448
52.0,8.0,38.0,-85.736448
53.0,8.0,39.0,-85.736448
0.0,9.0,38.0,-80.638883
1.0,9.0,38.0,-80.638883
2.0,9.0,38.0,-80.638883
3.0,9.0,38.0,-80.638883
4.0,9.0,38.0,-80.638883
5.0,9.0,38.0,-80.638883
6.0,9.0,38.0,-80.638883
7.0,9.0,38.0,-80.638883
8.0,9.0,38.0,-80.638883
9.0,9.0,38.0,-80.638883
10.0,9.0,38.0,-80.638883
11.0,9.0,38.0,-80.638883
12.0,9.0,38.0,-80.638883
13.0,9.0,38.0,-80.638883
14.0,9.0,38.0,-80.638883
15.0,9.0,38.0,-80.638883
16.0,9.0,38.0,-80.638883
17.0,9.0,38.0,-80.638883
18.0,9.0,38.0,-80.638883
19.0,9.0,38.0,-80.638883
20.0,9.0,38.0,-80.638883
21.0,9.0,38.0,-80.638883
22.0,9.0,38.0,-80.638883
23.0,9.0,38.0,-80.638883
24.0,9.0,38.0,-80.638883
25.0,9.0,38.0,-80.638883
26.0,9.0,38.0,-80.638883
27.0,9.0,38.0,-80.638883
28.0,9.0,38.0,-80.638883
29.0,9.0,38.0,-80.638883
30.0,9.0,38.0,-80.638883
31.0,9.0,38.0,-80.638883
32.0,9.0,38.0,-80.638883
33.0,9.0,38.0,-80.638883
34.0,9.0,38.0,-80.638883
35.0,9.0,38.0,-80.638883
36.0,9.0,38.0,-80.638883
37.0,9.0,38.0,-82.48490133333333
38.0,9.0,38.0,-82.48490133333333
39.0,9.0,38.0,-82.48490133333333
40.0,9.0,38.0,-82.48490133333333
41.0,9.0,38.0,-82.48490133333333
42.0,9.0,38.0,-82.48490133333333
43.0,9.0,38.0,-82.48490133333333
44.0,9.0,38.0,-82.48490133333333
45.0,9.0,38.0,-82.48490133333333
46.0,9.0,38.0,-82.48490133333333
47.0,9.0,38.0,-82.48490133333333
48.0,9.0,38.0,-85.736448
49.0,9.0,38.0,-85.736448
50.0,9.0,38.0,-85.736448
51.0,9.0,38.0,-85.736448
52.0,9.0,38.0,-85.736448
53.0,9.0,38.0,-85.736448
54.0,9.0,39.0,-85.736448
55.0,9.0,39.0,-85.736448
0.0,10.0,38.0,-80.638883
1.0,10.0,38.0,-80.638883
2.0,10.0,38.0,-80.638883
3.0,10.0,38.0,-80.638883
4.0,10.0,38.0,-80.638883
5.0,10.0,38.0,-80.638883
6.0,10.0,38.0,-80.638883
7.0,10.0,38.0,-80.638883
8.0,10.0,38.0,-80.638883
9.0,10.0,38.0,-80.638883
10.0,10.0,38.0,-80.638883
11.0,10.0,38.0,-80.638883
12.0,10.0,38.0,-80.638883
13.0,10.0,38.0,-80.638883
14.0,10.0,38.0,-80.638883
15.0,10.0,38.0,-80.638883
16.0,10.0,38.0,-80.638883
17.0,10.0,38.0,-80.638883
18.0,10.0,38.0,-80.638883
19.0,10.0,38.0,-80.638883
20.0,10.0,38.0,-80.638883
21.0,10.0,38.0,-80.638883
22.0,10.0,38.0,-80.638883
23.0,10.0,38.0,-80.638883
24.0,10.0,38.0,-80.638883
25.0,10.0,38.0,-80.638883
26.0,10.0,38.0,-80.638883
27.0,10.0,38.0,-80.638883
28.0,10.0,38.0,-80.638883
29.0,10.0,38.0,-80.638883
30.0,10.0,38.0,-80.638883
31.0,10.0,38.0,-80.638883
32.0,10.0,38.0,-80.638883
33.0,10.0,38.0,-80.638883
34.0,10.0,38.0,-80.638883
35.0,10.0,38.0,-80.638883
36.0,10.0,38.0,-80.638883
37.0,10.0,38.0,-80.638883
38.0,10.0,38.0,-80.638883
39.0,10.0,38.0,-82.48490133333333
40.0,10.0,38.0,-82.48490133333333
41.0,10.0,38.0,-82.48490133333333
42.0,10.0,38.0,-82.48490133333333
43.0,10.0,38.0,-82.48490133333333
44.0,10.0,38.0,-82.48490133333333
45.0,10.0,38.0,-82.48490133333333
46.0,10.0,38.0,-82.48490133333333
47.0,10.0,38.0,-82.48490133333333
48.0,10.0,38.0,-82.48490133333333
49.0,10.0,38.0,-85.736448
50.0,10.0,38.0,-85.736448
51.0,10.0,38.0,-85.736448
52.0,10.0,38.0,-85.736448
53.0,10.0,38.0,-85.736448
54.0,10.0,39.0,-85.736448
55.0,10.0,39.0,-82.22187433333333
0.0,11.0,38.0,-80.638883
1.0,11.0,38.0,-80.638883
2.0,11.0,38.0,-80.638883
3.0,11.0,38.0,-80.638883
4.0,11.0,38.0,-80.638883
5.0,11.0,38.0,-80.638883
6.0,11.0,38.0,-80.638883
7.0,11.0,38.0,-80.638883
8.0,11.0,38.0,-80.638883
9.0,11.0,38.0,-80.638883
10.0,11.0,38.0,-80.638883
11.0,11.0,38.0,-80.638883
12.0,11.0,38.0,-80.638883
13.0,11.0,38.0,-80.638883
14.0,11.0,38.0,-80.638883
15.0,11.0,38.0,-80.638883
16.0,11.0,38.0,-80.638883
17.0,11.0,38.0,-80.638883
18.0,11.0,38.0,-80.638883
19.0,11.0,38.0,-80.638883
20.0,11.0,38.0,-80.638883
21.0,11.0,38.0,-80.638883
22.0,11.0,38.0,-80.638883
23.0,11.0,38.0,-80.638883
24.0,11.0,38.0,-80.638883
25.0,11.0,38.0,-80.638883
26.0,11.0,38.0,-80.638883
27.0,11.0,38.0,-80.638883
28.0,11.0,38.0,-80.638883
29.0,11.0,38.0,-80.638883
30.0,11.0,38.0,-80.638883
31.0,11.0,38.0,-80.638883
32.0,11.0,38.0,-80.638883
33.0,11.0,38.0,-80.638883
34.0,11.0,38.0,-80.638883
35.0,11.0,38.0,-80.638883
36.0,11.0,38.0,-80.638883
37.0,11.0,38.0,-80.638883
38.0,11.0,38.0,-80.638883
39.0,11.0,38.0,-80.638883
40.0,11.0,38.0,-80.638883
41.0,11.0,38.0,-82.48490133333333
42.0,11.0,38.0,-82.48490133333333
43.0,11.0,38.0,-82.48490133333333
44.0,11.0,38.0,-82.48490133333333
45.0,11.0,38.0,-82.48490133333333
46.0,11.0,38.0,-82.48490133333333
47.0,11.0,38.0,-82.48490133333333
48.0,11.0,38.0,-82.48490133333333
49.0,11.0,38.0,-82.48490133333333
50.0,11.0,38.0,-85.736448
51.0,11.0,38.0,-85.736448
52.0,11.0,38.0,-85.736448
53.0,11.0,38.0,-85.736448
54.0,11.0,38.0,-82.22187433333333
0.0,12.0,38.0,-80.638883
1.0,12.0,38.0,-80.638883
2.0,12.0,38.0,-80.638883
3.0,12.0,38.0,-80.638883
4.0,12.0,38.0,-80.638883
5.0,12.0,38.0,-80.638883
6.0,12.0,38.0,-80.638883
7.0,12.0,38.0,-80.638883
8.0,12.0,38.0,-80.638883
9.0,12.0,38.0,-80.638883
10.0,12.0,38.0,-80.638883
11.0,12.0,38.0,-80.638883
12.0,12.0,38.0,-80.638883
13.0,12.0,38.0,-80.638883
14.0,12.0,38.0,-80.638883
15.0,12.0,38.0,-80.638883
16.0,12.0,38.0,-80.638883
17.0,12.0,38.0,-80.638883
18.0,12.0,38.0,-80.638883
19.0,12.0,38.0,-80.638883
20.0,12.0,38.0,-80.638883
21.0,12.0,38.0,-80.638883
22.0,12.0,38.0,-80.638883
23.0,12.0,38.0,-80.638883
24.0,12.0,38.0,-80.638883
25.0,12.0,38.0,-80.638883
26.0,12.0,38.0,-80.638883
27.0,12.0,38.0,-80.638883
28.0,12.0,38.0,-80.638883
29.0,12.0,38.0,-80.638883
30.0,12.0,38.0,-80.638883
31.0,12.0,38.0,-80.638883
32.0,12.0,38.0,-80.638883
33.0,12.0,38.0,-80.638883
34.0,12.0,38.0,-80.638883
35.0,12.0,38.0,-80.638883
36.0,12.0,38.0,-80.638883
37.0,12.0,38.0,-80.638883
38.0,12.0,38.0,-80.638883
39.0,12.0,38.0,-80.638883
40.0,12.0,38.0,-80.638883
41.0,12.0,38.0,-80.638883
42.0,12.0,38.0,-80.638883
43.0,12.0,38.0,-82.48490133333333
44.0,12.0,38.0,-82.48490133333333
45.0,12.0,38.0,-82.48490133333333
46.0,12.0,38.0,-82.48490133333333
47.0,12.0,38.0,-82.48490133333333
48.0,12.0,38.0,-82.48490133333333
49.0,12.0,38.0,-82.48490133333333
50.0,12.0,38.0,-82.48490133333333
51.0,12.0,38.0,-85.736448
52.0,12.0,38.0,-85.736448
53.0,12.0,38.0,-85.736448
54.0,12.0,38.0,-82.22187433333333
0.0,13.0,38.0,-80.638883
1.0,13.0,38.0,-80.638883
2.0,13.0,38.0,-80.638883
3.0,13.0,38.0,-80.638883
4.0,13.0,38.0,-80.638883
5.0,13.0,38.0,-80.638883
6.0,13.0,38.0,-80.638883
7.0,13.0,38.0,-80.638883
8.0,13.0,38.0,-80.638883
9.0,13.0,38.0,-80.638883
10.0,13.0,38.0,-80.638883
11.0,13.0,38.0,-80.638883
12.0,13.0,38.0,-80.638883
13.0,13.0,38.0,-80.638883
14.0,13.0,38.0,-80.638883
15.0,13.0,38.0,-80.638883
16.0,13.0,38.0,-80.638883
17.0,13.0,38.0,-80.638883
18.0,13.0,38.0,-80.638883
19.0,13.0,38.0,-80.638883
20.0,13.0,38.0,-80.638883
21.0,13.0,38.0,-80.638883
22.0,13.0,38.0,-80.638883
23.0,13.0,38.0,-80.638883
24.0,13.0,38.0,-80.638883
25.0,13.0,38.0,-80.638883
26.0,13.0,38.0,-80.638883
27.0,13.0,38.0,-80.638883
28.0,13.0,38.0,-80.638883
29.0,13.0,38.0,-80.638883
30.0,13.0,38.0,-80.638883
31.0,13.0,38.0,-80.638883
32.0,13.0,38.0,-80.638883
33.0,13.0,38.0,-80.638883
34.0,13.0,38.0,-80.638883
35.0,13.0,38.0,-80.638883
36.0,13.0,38.0,-80.638883
37.0,13.0,38.0,-80.638883
38.0,13.0,38.0,-80.638883
39.0,13.0,38.0,-80.638883
40.0,13.0,38.0,-80.638883
41.0,13.0,38.0,-80.638883
42.0,13.0,38.0,-80.638883
43.0,13.0,38.0,-80.638883
44.0,13.0,38.0,-80.638883
45.0,13.0,38.0,-82.48490133333333
46.0,13.0,38.0,-82.48490133333333
47.0,13.0,38.0,-82.48490133333333
48.0,13.0,38.0,-82.48490133333333
49.0,13.0,38.0,-82.48490133333333
50.0,13.0,38.0,-82.48490133333333
51.0,13.0,38.0,-82.48490133333333
52.0,13.0,38.0,-85.736448
53.0,13.0,38.0,-82.22187433333333
54.0,13.0,38.0,-82.22187433333333
55.0,13.0,38.0,-83.07679533333332
0.0,14.0,38.0,-80.638883
1.0,14.0,38.0,-80.638883
2.0,14.0,38.0,-80.638883
3.0,14.0,38.0,-80.638883
4.0,14.0,38.0,-80.638883
5.0,14.0,38.0,-80.638883
6.0,14.0,38.0,-80.638883
7.0,14.0,38.0,-80.638883
8.0,14.0,38.0,-80.638883
9.0,14.0,38.0,-80.638883
10.0,14.0,38.0,-80.638883
11.0,14.0,38.0,-80.638883
12.0,14.0,38.0,-80.638883
13.0,14.0,38.0,-80.638883
14.0,14.0,38.0,-80.638883
15.0,14.0,38.0,-80.638883
16.0,14.0,38.0,-80.638883
17.0,14.0,38.0,-80.638883
18.0,14.0,38.0,-80.638883
19.0,14.0,38.0,-80.638883
20.0,14.0,38.0,-80.638883
21.0,14.0,38.0,-80.638883
22.0,14.0,38.0,-80.638883
23.0,14.0,38.0,-80.638883
24.0,14.0,38.0,-80.638883
25.0,14.0,38.0,-80.638883
26.0,14.0,38.0,-80.638883
27.0,14.0,38.0,-80.638883
28.0,14.0,38.0,-80.638883
29.0,14.0,38.0,-80.638883
30.0,14.0,38.0,-80.638883
31.0,14.0,38.0,-80.638883
32.0,14.0,38.0,-80.638883
33.0,14.0,38.0,-80.638883
34.0,14.0,38.0,-80.638883
35.0,14.0,38.0,-80.638883
36.0,14.0,38.0,-80.638883
37.0,14.0,38.0,-80.638883
38.0,14.0,38.0,-80.638883
39.0,14.0,38.0,-80.638883
40.0,14.0,38.0,-80.638883
41.0,14.0,38.0,-80.638883
