,x,y,rsrp,pci_37,pci_38,pci_39,pci_40,pci_41,pci_42
40,0.44337987330202655,0.956466637095241,0.5449445213050781,0.0,1.0,0.0,0.0,0.0,0.0
41,0.4475401052664755,0.8258031810404917,0.7649710240306689,0.0,1.0,0.0,0.0,0.0,0.0
42,0.4485171294399445,0.5852607566060453,0.7303999181627929,0.0,1.0,0.0,0.0,0.0,0.0
43,0.44913170916196543,0.4850136239782016,0.5449445213050781,0.0,1.0,0.0,0.0,0.0,0.0
44,0.44943111979577044,0.7304353336290476,0.7649710240306689,0.0,1.0,0.0,0.0,0.0,0.0
45,0.45144820196035174,0.655091565806983,0.7462802144747291,0.0,1.0,0.0,0.0,0.0,0.0
46,0.47079958397680355,0.9586844940117863,0.6014507017812942,0.0,1.0,0.0,0.0,0.0,0.0
47,0.474093100948659,0.4924909701539827,0.6511166841222165,0.0,1.0,0.0,0.0,0.0,0.0
48,0.47436099467364246,0.7329066599074837,0.7692611000349505,0.0,1.0,0.0,0.0,0.0,0.0
49,0.4745973714898043,0.5725872885115012,0.680679446683192,0.0,1.0,0.0,0.0,0.0,0.0
50,0.4749598159412525,0.8280210379570369,0.6323603962772837,0.0,1.0,0.0,0.0,0.0,0.0
51,0.47513315893977126,0.6576896267663647,0.7446407154381292,0.0,1.0,0.0,0.0,0.0,0.0
52,0.49235714961076615,0.8212407325264558,0.6754401790153894,0.0,1.0,0.0,0.0,0.0,0.0
53,0.49380692741655896,0.655788606552183,0.6416426514920199,0.0,1.0,0.0,0.0,0.0,0.0
54,0.4951621544958871,0.4753184208858755,0.5978104011455383,0.0,1.0,0.0,0.0,0.0,0.0
55,0.4955876327649785,0.740764210126101,0.7442066135598475,0.0,1.0,0.0,0.0,0.0,0.0
56,0.49579249267231873,0.5754388188327736,0.705424486600063,0.0,1.0,0.0,0.0,0.0,0.0
57,0.5031359324277476,0.95038337240986,0.4678094074036767,0.0,1.0,0.0,0.0,0.0,0.0
58,0.5101326861861388,0.4788036246118751,0.5814506765153806,0.0,0.0,1.0,0.0,0.0,0.0
59,0.5111569857228404,0.8393637919016539,0.28417105589616076,0.0,1.0,0.0,0.0,0.0,0.0
60,0.5216363579060166,0.3273556808820734,0.09543772639533166,0.0,0.0,1.0,0.0,0.0,0.0
61,0.5237637492514734,0.07166846207464672,0.31678626043278624,0.0,0.0,1.0,0.0,0.0,0.0
62,0.5251347347852123,0.4872948482352195,0.5863263128948684,0.0,0.0,1.0,0.0,0.0,0.0
63,0.5258123483248763,0.00133071414992713,0.33892346234884974,0.0,0.0,1.0,0.0,0.0,0.0
64,0.5267578555895238,0.1515113110702744,0.3889152836508978,0.0,0.0,1.0,0.0,0.0,0.0
65,0.5317690440921554,0.9474684747481148,0.42077760962754285,0.0,1.0,0.0,0.0,0.0,0.0
66,0.5359923098742476,0.8268170584880553,0.5853453105330684,0.0,1.0,0.0,0.0,0.0,0.0
67,0.5437769863531785,0.4803878081236931,0.6939437011826595,0.0,0.0,1.0,0.0,0.0,0.0
68,0.5535314696334583,0.2489702807173183,0.45787264326674726,0.0,0.0,1.0,0.0,0.0,0.0
69,0.5540357401746038,0.3290665990748368,0.4284347795526977,0.0,0.0,1.0,0.0,0.0,0.0
70,0.5546660783510354,0.8249160382738736,0.5031316262616765,0.0,1.0,0.0,0.0,0.0,0.0
71,0.5554540010715749,0.9500665357074964,0.31004578655353265,0.0,0.0,0.0,0.0,1.0,0.0
72,0.5586844842257871,0.4738609720550029,0.6373519971114061,0.0,0.0,1.0,0.0,0.0,0.0
73,0.5631914021872735,0.0025346936189088176,0.425991002564688,0.0,0.0,1.0,0.0,0.0,0.0
74,0.5708500110309181,0.823268487421583,0.40918303627696573,0.0,1.0,0.0,0.0,0.0,0.0
75,0.5733240883734124,0.22691844623281165,0.5365139252397144,0.0,0.0,1.0,0.0,0.0,0.0
76,0.576144851712944,0.4770927064191116,0.7704057220170837,0.0,0.0,1.0,0.0,0.0,0.0
77,0.5764442623467491,0.3267853748178189,0.5995784823730754,0.0,0.0,1.0,0.0,0.0,0.0
78,0.5778940401525419,0.9527913313478233,0.34657481806982204,0.0,0.0,0.0,0.0,1.0,0.0
79,0.5845441079138958,0.8218744059311831,0.3408837015025925,0.0,0.0,0.0,0.0,1.0,0.0
80,0.588089760156324,0.0,0.47361895413516764,0.0,0.0,1.0,0.0,0.0,0.0
81,0.5910523495855526,0.4705658703504214,0.7195431247058368,0.0,0.0,1.0,0.0,0.0,0.0
82,0.5982854801601059,0.2343957924085926,0.6385207891360591,0.0,0.0,1.0,0.0,0.0,0.0
83,0.5987739922468405,0.11412458019136937,0.4937039398402163,0.0,0.0,1.0,0.0,0.0,0.0
84,0.6020044754010527,0.8251061402952917,0.4492011534589635,0.0,0.0,0.0,0.0,1.0,0.0
85,0.6072362822654354,0.4689183194981307,0.9454256725759529,0.0,0.0,1.0,0.0,0.0,0.0
86,0.6144221374767563,0.8188327735884925,0.40960219169318557,0.0,0.0,0.0,0.0,1.0,0.0
87,0.6211509975101642,0.10683733603700654,0.5512688381927828,0.0,0.0,1.0,0.0,0.0,0.0
88,0.6212297897822182,0.3172169064064381,0.7150033271098517,0.0,0.0,1.0,0.0,0.0,0.0
89,0.6219704371395254,0.23699385336797413,0.7399841010434411,0.0,0.0,1.0,0.0,0.0,0.0
90,0.6259100507422232,0.4670172992839491,0.9222583063098408,0.0,0.0,1.0,0.0,0.0,0.0
91,0.6318509880550915,0.8170584880552563,0.40606312213601936,0.0,0.0,0.0,0.0,1.0,0.0
92,0.6373034132812254,0.10018376528737089,0.5667075441749763,0.0,0.0,1.0,0.0,0.0,0.0
93,0.6394308046266823,0.2402255877320829,0.7110482223245744,0.0,0.0,1.0,0.0,0.0,0.0
94,0.6471051719247376,0.46986882960522147,0.936251543294505,0.0,0.0,1.0,0.0,0.0,0.0
95,0.6504932396230578,0.8101514479437298,0.3941727397323094,0.0,0.0,0.0,0.0,1.0,0.0
96,0.6524315295155851,0.9201571510043723,0.5134665416217037,0.0,0.0,0.0,0.0,1.0,0.0
97,0.6526836647861578,0.1687472276788543,0.4257952982783395,0.0,0.0,1.0,0.0,0.0,0.0
98,0.6534558290522866,0.09353019453773526,0.5275207973094298,0.0,0.0,1.0,0.0,0.0,0.0
99,0.6541334425919507,0.39902414295672006,0.9033939229724794,0.0,0.0,1.0,0.0,0.0,0.0
100,0.6556462542153866,0.24358405677713707,0.7720000772589015,0.0,0.0,1.0,0.0,0.0,0.0
101,0.6560874909388887,0.3136683353399658,0.7905590170110677,0.0,0.0,1.0,0.0,0.0,0.0
102,0.6636200321472471,0.7186490083011216,0.55831565366259,0.0,0.0,0.0,0.0,1.0,0.0
103,0.6667874814838162,0.6281604461060769,0.628602715686922,0.0,0.0,1.0,0.0,0.0,0.0
104,0.6675281288411233,0.5479373930676129,0.6305092876051956,0.0,0.0,1.0,0.0,0.0,0.0
105,0.6682687761984304,0.467714340029149,0.8774221772955724,0.0,0.0,1.0,0.0,0.0,0.0
106,0.6698603800939205,0.9183828654711362,0.5603153593908006,0.0,0.0,0.0,0.0,1.0,0.0
107,0.672161114437896,0.09663519422089856,0.5810622511469239,0.0,0.0,0.0,1.0,0.0,0.0
108,0.6750921869583032,0.1664660034218364,0.6149682394530374,0.0,0.0,1.0,0.0,0.0,0.0
109,0.676006177314129,0.3116405804448387,0.7063096763562815,0.0,0.0,1.0,0.0,0.0,0.0
110,0.684247848970973,0.6313921804701857,0.5954672768597853,0.0,0.0,1.0,0.0,0.0,0.0
111,0.6859970374105707,0.7113617641467588,0.5106293013029737,0.0,0.0,0.0,0.0,1.0,0.0
112,0.6885341485707082,0.9164818452569545,0.5906707410539602,0.0,0.0,0.0,0.0,1.0,0.0
113,0.6887232500236377,0.5507889233888854,0.6846494370488123,0.0,0.0,1.0,0.0,0.0,0.0
114,0.6894008635633018,0.4605538305557316,0.7995323583826146,0.0,0.0,1.0,0.0,0.0,0.0
115,0.6920798008131364,0.09460743932577151,0.5642118959622133,0.0,0.0,0.0,1.0,0.0,0.0
116,0.6922216269028334,0.314999049489893,0.6872090415075884,0.0,0.0,1.0,0.0,0.0,0.0
117,0.6949793564247219,0.15943222862936443,0.6513336209081337,0.0,0.0,0.0,1.0,0.0,0.0
118,0.7049702165211638,0.5591534123312845,0.6004239163666605,0.0,0.0,1.0,0.0,0.0,0.0
119,0.705931482240222,0.9097015398263735,0.6222622651436311,0.0,0.0,0.0,0.0,1.0,0.0
120,0.7065933373254752,0.6190989164184779,0.6265716863141868,0.0,0.0,0.0,0.0,1.0,0.0
121,0.7071921585930853,0.7142132944680312,0.5670848434092501,0.0,0.0,0.0,0.0,1.0,0.0
122,0.7093510668473637,0.4635320955579494,0.6619497641495471,0.0,0.0,1.0,0.0,0.0,0.0
123,0.7094141006650068,0.07781509410050061,0.6724619518554367,0.0,0.0,0.0,1.0,0.0,0.0
124,0.7124082070030572,0.15765794309612827,0.6871821317877047,0.0,0.0,0.0,1.0,0.0,0.0
125,0.7145986321661573,0.30771180533553005,0.5619139915733917,0.0,0.0,1.0,0.0,0.0,0.0
126,0.7185855211320874,0.7431088017235916,0.7003496147945134,0.0,0.0,0.0,0.0,1.0,0.0
127,0.7267011251536449,0.6471072809074203,0.6413513020248178,0.0,0.0,0.0,0.0,1.0,0.0
128,0.7267326420624666,0.6521133008047653,0.6945330057835959,0.0,0.0,0.0,0.0,1.0,0.0
129,0.7275363232374169,0.5819022875609912,0.7540225579250366,0.0,0.0,0.0,0.0,1.0,0.0
130,0.7284030382300104,0.5217033141119067,0.6310777858785976,0.0,0.0,0.0,0.0,1.0,0.0
131,0.7292539947681932,0.6568658513402192,0.6875729315432098,0.0,0.0,0.0,0.0,1.0,0.0
132,0.7292697532226039,0.4615043406628224,0.6750202016959606,0.0,0.0,0.0,0.0,1.0,0.0
133,0.7330675407356048,0.07540713516253722,0.6327734939624436,0.0,0.0,0.0,1.0,0.0,0.0
134,0.7357307195310285,0.3005512958621127,0.5951446798502071,0.0,0.0,0.0,1.0,0.0,0.0
135,0.7373380818809291,0.16012926937456434,0.572254005777401,0.0,0.0,0.0,1.0,0.0,0.0
136,0.7410570771218759,0.7508396172612636,0.746140825778635,0.0,0.0,0.0,0.0,1.0,0.0
137,0.7466670868921177,0.4547240352322413,0.6823474840256643,0.0,0.0,0.0,0.0,1.0,0.0
138,0.7517570676668033,0.6696026867752359,0.7514722683692969,0.0,0.0,0.0,0.0,1.0,0.0
139,0.7520249613917868,0.5142893352765985,0.721244068617533,0.0,0.0,0.0,0.0,1.0,0.0
140,0.7524661981152889,0.5843736138394271,0.7432848795516829,0.0,0.0,0.0,0.0,1.0,0.0
141,0.755554855179804,0.2835054812749509,0.5475859660148807,0.0,0.0,0.0,1.0,0.0,0.0
142,0.7579658987046551,0.0728724415436284,0.6299995097499562,0.0,0.0,0.0,1.0,0.0,0.0
143,0.7596835702354314,0.1478360053228566,0.5038295286292251,0.0,0.0,0.0,1.0,0.0,0.0
144,0.7609442465882946,0.7438058424687917,0.7005130061083997,0.0,0.0,0.0,0.0,1.0,0.0
145,0.7625831258470169,0.6083898358785882,0.8757333488459953,0.0,0.0,0.0,0.0,1.0,0.0
146,0.7657820920924077,0.918636334833027,0.8089075799825596,0.0,0.0,0.0,0.0,1.0,0.0
147,0.7666172901761796,0.4577023002344591,0.7397692494564059,0.0,0.0,0.0,0.0,1.0,0.0
148,0.7705253868700559,0.28699068500095054,0.6183926687329617,0.0,0.0,0.0,0.0,1.0,0.0
149,0.774212865202181,0.08123693048602748,0.4985163809951809,0.0,0.0,0.0,0.0,1.0,0.0
150,0.7774275899019825,0.5918509600152081,0.9205105443560841,0.0,0.0,0.0,0.0,1.0,0.0
151,0.7828012228560622,0.45605474938216845,0.7266821303189333,0.0,0.0,0.0,0.0,1.0,0.0
152,0.7899713196129724,0.20987263164564984,0.554339407700323,0.0,0.0,0.0,0.0,1.0,0.0
153,0.7904755901541177,0.28996895000316836,0.6494241114469093,0.0,0.0,0.0,0.0,1.0,0.0
154,0.7910428945129062,0.3800773081553767,0.6736395108476536,0.0,0.0,0.0,0.0,1.0,0.0
155,0.791673232689338,0.08446866485013624,0.6065157564096235,0.0,0.0,0.0,0.0,1.0,0.0
156,0.7920829525040185,0.14954692351562007,0.5555346680523954,0.0,0.0,0.0,0.0,1.0,0.0
157,0.7944782375744588,0.9257334769659717,0.8126334498746421,0.0,0.0,0.0,0.0,1.0,0.0
158,0.794919474297961,0.6000887142766618,0.9715307035566051,0.0,0.0,0.0,0.0,1.0,0.0
159,0.7969523149169531,0.7251124770293391,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160,0.7975196192757414,0.8152208351815474,0.9260779340494819,0.0,0.0,0.0,0.0,1.0,0.0
161,0.801411957515207,0.44414168937329707,0.7039754864628205,0.0,0.0,0.0,0.0,1.0,0.0
162,0.8066122474707682,0.08294784867879093,0.46344948484704984,0.0,0.0,0.0,0.0,1.0,0.0
163,0.8066595228340004,0.2883213991508777,0.5408347312917594,0.0,0.0,0.0,0.0,1.0,0.0
164,0.8123483248762962,0.5983144287434257,0.8830772671054685,0.0,0.0,0.0,0.0,1.0,0.0
165,0.8163509722966371,0.44262087320195176,0.6640222539730536,0.0,0.0,0.0,0.0,1.0,0.0
166,0.8168710012921934,0.723084722134212,0.9425035631406669,0.0,0.0,0.0,0.0,1.0,0.0
167,0.8174067887421603,0.8081870603890755,0.8987985403668706,0.0,0.0,0.0,0.0,1.0,0.0
168,0.8193765955435092,0.923198783347063,0.8796960790666015,0.0,0.0,0.0,0.0,1.0,0.0
169,0.8240095811402818,0.07616754324820987,0.37924626209455314,0.0,0.0,0.0,0.0,1.0,0.0
170,0.8253017744019667,0.28141435903935114,0.5303590269560965,0.0,0.0,0.0,0.0,1.0,0.0
171,0.8260109048504523,0.591914327355681,0.873347226846062,0.0,0.0,0.0,0.0,1.0,0.0
172,0.8342683349617072,0.716304416703631,0.7853325345042956,0.0,0.0,0.0,0.0,1.0,0.0
173,0.8387910113776041,0.44534566884227866,0.6922054063362373,0.0,0.0,0.0,0.0,1.0,0.0
174,0.8408080935421854,0.37000190102021413,0.5570526015161952,0.0,0.0,0.0,0.0,1.0,0.0
175,0.8409814365407042,0.5953995310816805,0.9079437356112716,0.0,0.0,0.0,0.0,1.0,0.0
176,0.844007059787576,0.28451935872251444,0.5237691896705579,0.0,0.0,0.0,0.0,1.0,0.0
177,0.8452047023227963,0.07901907356948229,0.4242056613697591,0.0,0.0,0.0,0.0,1.0,0.0
178,0.8483563932049546,0.9753501045561118,0.7716733555128479,0.0,0.0,0.0,0.0,1.0,0.0
179,0.8490340067446186,0.8851150117229579,0.7183715777833901,0.0,0.0,0.0,0.0,1.0,0.0
180,0.8507989536386272,0.7697230847221341,0.8203492945566704,0.0,0.0,0.0,0.0,1.0,0.0
181,0.8541082290648934,0.5038970914390724,0.7523476866095848,0.0,0.0,0.0,0.0,1.0,0.0
182,0.8542185382457689,0.7192826817058489,0.7378263463722035,0.0,0.0,0.0,0.0,1.0,0.0
183,0.8544864319707525,0.5639693302072113,0.7224255697010677,0.0,0.0,0.0,0.0,1.0,0.0
184,0.855053736329541,0.6540776883594196,0.7670596475097617,0.0,0.0,0.0,0.0,1.0,0.0
185,0.8574017460367487,0.43343260883340723,0.6561882530944998,0.0,0.0,0.0,0.0,1.0,0.0
186,0.8644930505216049,0.3725999619795957,0.620522707001536,0.0,0.0,0.0,0.0,1.0,0.0
187,0.8650918717892149,0.07198529877701032,0.36277370841829937,0.0,0.0,0.0,1.0,0.0,0.0
188,0.8664155819597215,0.2822381344654965,0.5459075940005751,0.0,0.0,0.0,0.0,1.0,0.0
189,0.8707649153770999,0.9730688802990938,0.6595476302574654,0.0,0.0,0.0,0.0,1.0,0.0
190,0.8731129250843078,0.7524238007730816,0.6722718486872539,0.0,0.0,0.0,0.0,1.0,0.0
191,0.8739008478048474,0.8775742982067043,0.645274383025799,0.0,0.0,0.0,0.0,1.0,0.0
192,0.8761385483311798,0.4415436284139154,0.6189735716566496,0.0,0.0,0.0,0.0,1.0,0.0
193,0.8801096788426992,0.6765730942272353,0.665304742608301,0.0,0.0,0.0,0.0,1.0,0.0
194,0.8803460556588611,0.5162537228312527,0.6773463399820585,0.0,0.0,0.0,0.0,1.0,0.0
195,0.8832771281792683,0.5860845320321907,0.6920785744947269,0.0,0.0,0.0,0.0,1.0,0.0
196,0.8888241041318667,0.27995691020847857,0.547886873911996,0.0,0.0,0.0,0.0,1.0,0.0
197,0.8935358820006934,0.4347633229833344,0.640385489651957,0.0,0.0,0.0,0.0,1.0,0.0
198,0.8942765293580006,0.750269311197009,0.6318545909542215,0.0,0.0,0.0,0.0,1.0,0.0
199,0.8943238047212331,0.9556428616690957,0.574726488496011,0.0,0.0,0.0,0.0,1.0,0.0
200,0.8950329351697186,0.8704137887332869,0.6484224397414433,0.0,0.0,0.0,0.0,1.0,0.0
201,0.9097513315893978,0.4381217920283886,0.5262039409436974,0.0,0.0,0.0,0.0,1.0,0.0
202,0.9180875539727065,0.3771624104936316,0.21517177921664588,0.0,0.0,1.0,0.0,0.0,0.0
203,0.9181348293359388,0.5825359609657182,0.248910388456266,0.0,0.0,0.0,0.0,1.0,0.0
204,0.9187809259667812,0.4872948482352195,0.49276206920342824,0.0,0.0,0.0,0.0,0.0,1.0
205,0.9362412934539381,0.49052658259932835,0.415254252637552,0.0,0.0,0.0,0.0,1.0,0.0
206,0.9368085978127267,0.5806349407515367,0.5224750878473741,0.0,0.0,0.0,0.0,0.0,1.0
207,0.9380377572567682,0.3801406754958494,0.4704301218880935,0.0,0.0,0.0,0.0,1.0,0.0
208,0.955293264836585,0.5486978011532857,0.39799812079441454,0.0,0.0,0.0,0.0,0.0,1.0
209,0.9557029846512655,0.6137760598187694,0.6238183866657954,0.0,0.0,0.0,0.0,0.0,1.0
210,0.9569951779129504,0.8190228756099107,0.7903209542685901,0.0,0.0,0.0,0.0,0.0,1.0
211,0.9589492262598884,0.7336670679931563,0.8002965913832245,0.0,0.0,0.0,0.0,0.0,1.0
212,0.9598789750701253,0.6834801343387618,0.7117690771002589,0.0,0.0,0.0,0.0,0.0,1.0
213,0.9780799899145893,0.6064888156644066,0.7645487179854811,0.0,0.0,0.0,0.0,0.0,1.0
214,0.9789467049071827,0.5462898422153223,0.3834082581820806,0.0,0.0,0.0,0.0,0.0,1.0
215,0.9797976614453656,0.6814523794436348,0.7649146779995553,0.0,0.0,0.0,0.0,0.0,1.0
216,0.9800813136247597,0.7265065585197389,0.7565335026697471,0.0,0.0,0.0,0.0,0.0,1.0
217,0.9979986762898296,0.6044610607692796,0.752308859293169,0.0,0.0,0.0,0.0,0.0,1.0
218,0.9996848309117843,0.6744186046511628,0.8584984647228564,0.0,0.0,0.0,0.0,0.0,1.0
219,1.0000000000000002,0.7244788036246119,0.8910081155788299,0.0,0.0,0.0,0.0,0.0,1.0
