6.7405,14.6905,37,1
7.0285,16.699,37,1
7.036,12.3115,37,1
8.806,16.654,37,1
8.8765,14.755,37,1
8.938,12.5005,37,1
9.676,13.549,37,1
11.2135,13.3915,37,1
11.395,15.877,37,1
11.5825,18.5995,37,1
11.7325,24.5245,37,1
11.779,21.6775,37,1
12.754,13.3525,37,1
13.675,21.6295,37,1
13.975,5.377,37,1
14.647,13.186,37,1
15.4525,21.5845,37,1
15.7495,5.2135,37,1
16.309,13.2625,37,1
16.612,15.8635,37,1
16.8745,21.5485,37,1
16.915,18.4645,37,1
17.17,9.802,37,1
17.1775,5.4145,37,2
17.2435,8.0215,37,2
17.4205,24.3805,37,2
18.205,13.2145,37,2
18.412,21.391,37,2
18.5995,5.3785,37,2
19.1875,19.237,37,2
19.189,14.6125,37,2
19.219,15.7975,37,2
19.264,17.575,37,2
19.5745,6.421,37,2
19.6105,7.843,37,2
19.6555,9.6205,37,2
19.6945,11.161,37,2
19.7425,13.057,37,2
20.539,21.1,37,3
21.2035,5.194,37,3
21.6445,13.246,37,3
22.0795,21.061,37,3
22.837,8.8285,37,3
22.8985,15.9415,37,3
22.9525,18.0745,37,3
23.221,23.9965,37,3
23.656,13.0765,37,3
23.8135,5.2465,37,3
24.2095,20.8885,37,3
25.4695,5.086,37,3
25.552,13.0285,37,3
26.1085,20.959,37,3
26.767,4.816,37,3
26.839,7.66,37,3
26.881,9.319,37,3
26.9245,6.3535,37,3
26.929,11.215,37,3
26.974,12.9925,37,3
27.8725,15.697,37,3
27.9325,18.067,37,3
28.12,20.7895,37,3
28.7515,12.9475,37,3
29.0305,23.968,37,3
29.383,5.1055,37,3
29.6665,20.9875,37,3
30.526,12.784,37,3
30.7555,7.798,37,3
30.7945,9.3385,37,3
30.805,5.0695,37,3
31.204,20.83,37,3
31.843,17.968,37,3
31.9045,15.7135,37,3
32.0695,12.8635,37,3
32.461,4.909,37,3
32.863,20.788,37,3
33.844,12.7,37,3
33.8725,9.142,37,3
33.949,7.48,37,3
34.0045,4.9885,37,3
34.045,20.6395,37,3
34.7185,23.824,37,3
35.503,12.658,37,3
35.6425,4.117,37,3
35.8345,21.0685,37,3
37.0165,2.185,37,3
37.606,20.7865,38,3
37.636,12.604,37,3
37.7665,3.7075,37,3
37.8025,23.8645,38,3
38.5735,7.4815,37,3
38.6155,9.1405,37,3
39.04,21.2245,38,3
39.301,12.799,37,3
39.6715,4.015,37,3
40.699,21.1825,38,3
41.0995,4.216,37,3
41.164,2.08,37,3
41.263,24.7255,38,3
41.5525,12.742,37,3
41.5765,23.0575,38,3
42.0025,21.1495,38,3
43.156,24.559,38,3
43.327,12.5785,37,3
43.4215,20.995,38,3
43.4725,23.0095,38,3
44.6305,12.5455,37,3
45.0775,20.8345,38,3
45.1705,24.508,38,3
45.25,22.9645,38,3
46.645,12.4945,38,3
46.8295,24.466,38,3
46.909,22.9225,38,3
47.092,20.7835,38,3
49.1785,23.5765,38,3
49.549,14.7925,38,3
49.693,20.4805,38,3
49.834,16.6825,38,3
49.8475,12.532,38,3
49.879,18.46,38,4
51.8935,18.409,38,4
52.0255,23.623,38,4
52.099,12.475,38,4
52.153,14.608,38,4
52.1845,20.536,38,4
52.204,16.6225,38,4
53.755,12.3145,38,4
53.8435,20.494,38,4
53.908,18.358,38,4
53.9815,16.5775,38,4
54.049,14.56,38,4
54.8695,23.551,38,4
55.5385,12.5065,38,4
55.63,20.8045,38,4
56.6275,8.6845,40,4
56.878,4.528,39,4
57.022,0.8485,39,4
57.067,2.626,39,4
57.076,12.349,38,4
57.4735,23.3665,38,4
57.997,20.626,38,4
58.735,12.307,38,4
59.593,8.728,40,4
59.6605,6.7105,39,4
59.731,23.5465,38,4
60.0115,20.575,38,4
60.2275,1.0045,39,4
60.394,12.265,39,4
61.4335,20.539,38,4
61.5565,6.6625,38,4
61.6975,12.232,39,4
61.723,8.5555,38,4
61.9825,23.4895,38,4
62.5,20.512,38,4
63.0715,0.9325,39,4
63.235,12.0745,39,4
64.039,6.3625,40,4
64.0855,3.5155,40,4
64.159,20.47,41,4
64.7755,12.0355,39,4
65.4655,20.5555,38,4
65.9785,3.349,40,4
66.1075,8.4445,39,4
66.181,6.664,39,4
66.6715,11.9875,39,4
67.1215,20.395,38,4
67.6435,3.544,40,4
67.7215,6.625,40,4
68.5705,12.058,39,4
68.665,20.4745,38,4
68.959,22.72,38,4
69.0595,3.271,40,4
69.223,5.0455,40,4
69.4255,8.3605,39,4
