536,292,39,-106.2
536,292,40,-116.4
536,292,39,-104.8
536,292,39,-104.5
536,292,39,-104.2
536,292,39,-103.8
536,292,39,-106.4
536,292,38,-118.4
536,292,38,-120.4
536,292,39,-104.1
751,284,41,-87.1
751,284,41,-86.4
751,284,41,-86.4
751,284,41,-86.3
751,284,41,-87.4
751,284,41,-88.1
751,284,41,-87.9
751,284,41,-86
751,284,41,-83.6
751,284,41,-83.1
751,284,41,-82
751,284,41,-81.7
751,284,41,-82
751,284,41,-81.6
751,284,41,-82.1
751,284,41,-81.9
751,284,41,-82
751,284,41,-82.2
751,284,41,-83.8
751,284,41,-84.3
751,284,41,-84.1
751,284,41,-85.9
751,284,41,-85.4
751,284,41,-85.3
751,284,41,-84.6
751,284,41,-85.4
751,284,41,-86.3
751,284,41,-88.3
751,284,41,-89.4
751,284,41,-86.2
751,284,41,-82.2
751,284,41,-82.7
751,284,41,-82.1
751,284,41,-82.1
751,284,41,-81.9
751,284,41,-82.1
751,284,41,-82.1
751,284,41,-82.4
751,284,41,-82.2
751,284,41,-82
751,284,41,-81.9
751,284,41,-82.2
751,284,41,-82.1
751,284,41,-82.1
751,284,41,-82.4
751,284,41,-82.1
751,284,41,-82.4
751,284,41,-82.5
751,284,41,-82.1
751,284,41,-82.1
751,284,41,-82.2
751,284,41,-82.1
751,284,41,-82.5
751,284,41,-82.6
751,284,41,-82.7
751,284,41,-82.2
751,284,41,-82.4
751,284,41,-82.1
751,284,41,-82.2
751,284,41,-82
751,284,41,-82.1
751,284,41,-81.9
751,284,41,-81.9
751,284,41,-81.8
751,284,41,-82.1
751,284,41,-81.6
751,284,41,-82.3
751,284,41,-82
751,284,41,-82.4
751,284,41,-81.4
751,284,41,-85.6
751,284,41,-86.9
751,284,41,-86.6
751,284,41,-86.6
751,284,41,-86.6
751,284,41,-86.1
751,284,41,-86.2
751,284,41,-85.9
751,284,41,-85.4
751,284,41,-86.1
751,284,41,-85.6
751,284,41,-85.9
751,284,41,-86.1
751,284,41,-86.1
751,284,41,-85.7
751,284,41,-86.1
751,284,41,-85.9
751,284,41,-85.9
751,284,41,-85.9
751,284,41,-86
751,284,41,-86
751,284,41,-86.1
751,284,41,-86.2
751,284,41,-86.2
751,284,41,-86
751,284,41,-85.9
751,284,41,-86.3
751,284,41,-86.1
751,284,41,-86
751,284,41,-86.1
751,284,41,-86.2
751,284,41,-85.8
751,284,41,-85.6
751,284,41,-86
751,284,41,-85.4
751,284,41,-86.2
751,284,41,-86.4
751,284,41,-86.3
751,284,41,-86.4
751,284,41,-86.6
751,284,41,-85.9
751,284,41,-85.8
751,284,41,-95.1
751,284,41,-89.4
751,284,41,-90.4
751,284,41,-91.1
751,284,41,-89.1
751,284,41,-86.8
751,284,41,-86.6
751,284,41,-87.1
751,284,41,-87.2
751,284,41,-87.3
751,284,41,-85.4
751,284,41,-86.2
751,284,41,-86.3
751,284,41,-86.5
751,284,41,-86.9
751,284,41,-86.8
751,284,41,-86.6
751,284,41,-86.5
751,284,41,-86.2
751,284,41,-86.3
751,284,41,-86.1
751,284,41,-86.1
751,284,41,-86.1
751,284,41,-86.1
751,284,41,-86.1
751,284,41,-86.1
751,284,41,-86.1
751,284,41,-86.1
751,284,41,-86.1
751,284,41,-86
751,284,41,-86.1
751,284,41,-86.2
