750,259,41,-97.8
750,259,41,-99.4
750,259,41,-101.3
750,259,41,-99.3
750,259,41,-98.4
750,259,41,-98.3
750,259,41,-97.9
750,259,41,-99.4
750,259,41,-99.9
750,259,41,-99.4
750,259,41,-98.7
750,259,41,-98.4
750,259,41,-100
750,259,41,-100.3
750,259,41,-100.2
750,259,40,-104.1
750,259,40,-104.4
750,259,41,-99.1
750,259,41,-98.1
750,259,41,-99.8
750,259,41,-98.4
750,259,41,-102.5
750,259,41,-99.1
750,259,41,-99.8
750,259,41,-101.5
750,259,41,-101.8
750,259,40,-103.3
750,259,41,-99.7
750,259,41,-99.8
750,259,41,-101.9
750,259,41,-101.8
750,259,40,-105.7
750,259,40,-104.6
750,259,41,-98.5
750,259,41,-99.9
750,259,41,-99.9
750,259,41,-99.9
750,259,41,-100.9
750,259,41,-99
750,259,41,-99
750,259,41,-99.9
750,259,41,-99.9
750,259,41,-100.5
750,259,41,-100.6
750,259,40,-105.7
750,259,41,-100
750,259,41,-98.8
750,259,41,-98.7
750,259,41,-98.8
750,259,41,-100.1
750,259,41,-99.5
750,259,40,-103.3
750,259,41,-100.1
750,259,41,-99.7
750,259,41,-100.3
750,259,41,-99.7
750,259,41,-100.1
750,259,41,-99.8
750,259,41,-99.3
750,259,41,-98.9
750,259,41,-99.8
750,259,41,-100
750,259,41,-100.3
750,259,41,-100.1
750,259,41,-99.6
750,259,41,-99.3
750,259,41,-100.1
750,259,41,-100
750,259,41,-99.9
750,259,41,-99.2
750,259,41,-99.4
750,259,41,-99.9
750,259,41,-99.8
750,259,41,-100.4
750,259,40,-103.4
750,259,40,-101.8
750,259,40,-101.8
750,259,41,-100.2
750,259,40,-101.5
750,259,40,-103.5
750,259,40,-103.3
750,259,41,-101
750,259,40,-102.6
750,259,41,-100.2
750,259,40,-103.2
750,259,40,-102.9
750,259,40,-104
750,259,40,-102.9
750,259,41,-101
750,259,40,-102.6
750,259,41,-100.5
750,259,40,-101.3
750,259,40,-103.1
750,259,41,-99.4
750,259,41,-98.8
750,259,41,-98.2
750,259,41,-98.9
750,259,41,-99.2
750,259,41,-99.4
750,259,41,-98.3
750,259,41,-99.5
750,259,41,-100.4
750,259,41,-98.8
750,259,40,-105.4
750,259,41,-99.4
750,259,41,-99.9
750,259,41,-99.6
750,259,41,-99.1
750,259,41,-99.2
750,259,41,-99.1
750,259,41,-98.6
750,259,41,-99.4
678,179,41,-98.9
678,179,41,-100.4
678,179,41,-99.2
678,179,41,-100
678,179,41,-99.3
678,179,41,-99.8
678,179,41,-99.6
678,179,41,-98.9
678,179,41,-98.4
678,179,41,-99.2
678,179,41,-100.2
