713.000000,211.000000,41.000000,-82.300000
713.000000,211.000000,41.000000,-82.200000
713.000000,211.000000,41.000000,-82.000000
713.000000,211.000000,41.000000,-82.100000
713.000000,211.000000,41.000000,-80.900000
713.000000,211.000000,41.000000,-82.100000
713.000000,211.000000,41.000000,-83.200000
713.000000,211.000000,41.000000,-82.100000
713.000000,211.000000,41.000000,-80.500000
713.000000,211.000000,41.000000,-82.600000
713.000000,211.000000,41.000000,-81.200000
713.000000,211.000000,41.000000,-80.800000
713.000000,211.000000,41.000000,-81.500000
713.000000,211.000000,41.000000,-79.800000
713.000000,211.000000,41.000000,-80.800000
713.000000,211.000000,41.000000,-80.700000
713.000000,211.000000,41.000000,-80.500000
713.000000,211.000000,41.000000,-81.000000
713.000000,211.000000,41.000000,-81.100000
713.000000,211.000000,41.000000,-80.400000
713.000000,211.000000,41.000000,-80.100000
713.000000,211.000000,41.000000,-81.500000
713.000000,211.000000,41.000000,-80.700000
713.000000,211.000000,41.000000,-80.000000
713.000000,211.000000,41.000000,-81.400000
713.000000,211.000000,41.000000,-80.800000
713.000000,211.000000,41.000000,-80.900000
713.000000,211.000000,41.000000,-81.100000
713.000000,211.000000,41.000000,-81.400000
713.000000,211.000000,41.000000,-81.300000
713.000000,211.000000,41.000000,-81.100000
713.000000,211.000000,41.000000,-88.400000
713.000000,211.000000,41.000000,-80.100000
713.000000,211.000000,41.000000,-79.400000
713.000000,211.000000,41.000000,-82.700000
713.000000,211.000000,41.000000,-80.300000
713.000000,211.000000,41.000000,-81.000000
713.000000,211.000000,41.000000,-81.400000
713.000000,211.000000,41.000000,-80.100000
713.000000,211.000000,41.000000,-80.200000
713.000000,211.000000,41.000000,-80.700000
713.000000,211.000000,41.000000,-79.300000
713.000000,211.000000,41.000000,-80.700000
713.000000,211.000000,41.000000,-80.400000
713.000000,211.000000,41.000000,-82.000000
713.000000,211.000000,41.000000,-81.300000
713.000000,211.000000,41.000000,-79.700000
713.000000,211.000000,41.000000,-80.200000
713.000000,211.000000,41.000000,-80.300000
713.000000,211.000000,41.000000,-79.400000
713.000000,211.000000,41.000000,-80.800000
713.000000,211.000000,41.000000,-81.300000
713.000000,211.000000,41.000000,-81.100000
713.000000,211.000000,41.000000,-81.900000
713.000000,211.000000,41.000000,-81.300000
713.000000,211.000000,41.000000,-80.400000
713.000000,211.000000,41.000000,-80.300000
713.000000,211.000000,41.000000,-80.200000
713.000000,211.000000,41.000000,-78.600000
713.000000,211.000000,41.000000,-78.900000
713.000000,211.000000,41.000000,-79.400000
713.000000,211.000000,41.000000,-79.600000
713.000000,211.000000,41.000000,-78.800000
713.000000,211.000000,41.000000,-79.200000
713.000000,211.000000,41.000000,-79.800000
713.000000,211.000000,41.000000,-79.900000
713.000000,211.000000,41.000000,-79.800000
713.000000,211.000000,41.000000,-79.600000
713.000000,211.000000,41.000000,-79.900000
713.000000,211.000000,41.000000,-80.300000
713.000000,211.000000,41.000000,-79.800000
713.000000,211.000000,41.000000,-79.600000
713.000000,211.000000,41.000000,-79.400000
713.000000,211.000000,41.000000,-79.800000
713.000000,211.000000,41.000000,-80.000000
713.000000,211.000000,41.000000,-79.900000
713.000000,211.000000,41.000000,-79.900000
713.000000,211.000000,41.000000,-80.800000
713.000000,211.000000,41.000000,-82.600000
713.000000,211.000000,41.000000,-81.800000
713.000000,211.000000,41.000000,-79.700000
713.000000,211.000000,41.000000,-79.300000
713.000000,211.000000,41.000000,-80.100000
713.000000,211.000000,41.000000,-80.000000
713.000000,211.000000,41.000000,-80.100000
713.000000,211.000000,41.000000,-79.800000
713.000000,211.000000,41.000000,-79.900000
713.000000,211.000000,41.000000,-80.200000
713.000000,211.000000,41.000000,-80.000000
713.000000,211.000000,41.000000,-79.700000
713.000000,211.000000,41.000000,-81.400000
713.000000,211.000000,39.000000,-87.300000
713.000000,211.000000,39.000000,-88.300000
713.000000,211.000000,39.000000,-89.800000
713.000000,211.000000,39.000000,-89.500000
713.000000,211.000000,39.000000,-87.900000
713.000000,211.000000,39.000000,-86.800000
713.000000,211.000000,41.000000,-79.100000
713.000000,211.000000,41.000000,-80.300000
713.000000,211.000000,41.000000,-82.800000
713.000000,211.000000,39.000000,-87.000000
713.000000,211.000000,39.000000,-87.700000
713.000000,211.000000,39.000000,-88.100000
713.000000,211.000000,39.000000,-87.900000
713.000000,211.000000,39.000000,-87.600000
713.000000,211.000000,39.000000,-87.500000
713.000000,211.000000,39.000000,-87.300000
713.000000,211.000000,39.000000,-87.400000
713.000000,211.000000,39.000000,-87.600000
713.000000,211.000000,39.000000,-87.800000
713.000000,211.000000,39.000000,-87.600000
713.000000,211.000000,39.000000,-87.700000
713.000000,211.000000,39.000000,-88.100000
713.000000,211.000000,39.000000,-88.100000
713.000000,211.000000,39.000000,-88.100000
713.000000,211.000000,39.000000,-87.800000
713.000000,211.000000,39.000000,-87.700000
713.000000,211.000000,39.000000,-87.600000
713.000000,211.000000,39.000000,-89.100000
713.000000,211.000000,39.000000,-88.100000
713.000000,211.000000,39.000000,-87.800000
713.000000,211.000000,39.000000,-87.800000
713.000000,211.000000,39.000000,-87.800000
713.000000,211.000000,39.000000,-87.800000
713.000000,211.000000,39.000000,-87.800000
713.000000,211.000000,39.000000,-88.100000
713.000000,211.000000,39.000000,-87.900000
713.000000,211.000000,39.000000,-87.900000
713.000000,211.000000,39.000000,-87.100000
713.000000,211.000000,39.000000,-87.400000
713.000000,211.000000,39.000000,-87.100000
713.000000,211.000000,39.000000,-87.300000
713.000000,211.000000,39.000000,-87.600000
713.000000,211.000000,39.000000,-87.500000
713.000000,211.000000,39.000000,-86.100000
713.000000,211.000000,39.000000,-88.000000
713.000000,211.000000,39.000000,-87.200000
713.000000,211.000000,39.000000,-88.400000
713.000000,211.000000,39.000000,-86.300000
713.000000,211.000000,39.000000,-88.800000
713.000000,211.000000,39.000000,-88.600000
713.000000,211.000000,39.000000,-87.200000
713.000000,211.000000,39.000000,-91.100000
713.000000,211.000000,39.000000,-88.800000
713.000000,211.000000,39.000000,-89.400000
713.000000,211.000000,39.000000,-85.500000
713.000000,211.000000,39.000000,-89.600000
713.000000,211.000000,39.000000,-91.900000
713.000000,211.000000,39.000000,-86.800000
713.000000,211.000000,39.000000,-86.000000
713.000000,211.000000,39.000000,-84.800000
713.000000,211.000000,39.000000,-86.000000
713.000000,211.000000,39.000000,-85.100000
713.000000,211.000000,39.000000,-87.400000
713.000000,211.000000,39.000000,-88.500000
713.000000,211.000000,39.000000,-87.300000
713.000000,211.000000,39.000000,-87.600000
713.000000,211.000000,39.000000,-88.400000
713.000000,211.000000,39.000000,-89.800000
713.000000,211.000000,39.000000,-87.700000
713.000000,211.000000,39.000000,-88.200000
713.000000,211.000000,39.000000,-84.600000
713.000000,211.000000,39.000000,-86.400000
713.000000,211.000000,39.000000,-86.400000
713.000000,211.000000,39.000000,-85.600000
713.000000,211.000000,39.000000,-88.100000
713.000000,211.000000,39.000000,-88.000000
713.000000,211.000000,39.000000,-87.300000
713.000000,211.000000,39.000000,-88.100000
713.000000,211.000000,39.000000,-86.600000
713.000000,211.000000,39.000000,-86.800000
713.000000,211.000000,39.000000,-87.300000
713.000000,211.000000,39.000000,-87.500000
713.000000,211.000000,39.000000,-86.800000
713.000000,211.000000,39.000000,-86.300000
713.000000,211.000000,39.000000,-86.800000
713.000000,211.000000,39.000000,-87.400000
713.000000,211.000000,39.000000,-87.400000
713.000000,211.000000,39.000000,-87.500000
713.000000,211.000000,39.000000,-88.600000
713.000000,211.000000,39.000000,-87.900000
713.000000,211.000000,39.000000,-88.900000
713.000000,211.000000,39.000000,-87.600000
713.000000,211.000000,39.000000,-86.600000
713.000000,211.000000,39.000000,-85.600000
713.000000,211.000000,39.000000,-85.900000
713.000000,211.000000,39.000000,-85.400000
713.000000,211.000000,39.000000,-88.400000
713.000000,211.000000,39.000000,-88.600000
713.000000,211.000000,39.000000,-89.100000
713.000000,211.000000,39.000000,-88.800000
713.000000,211.000000,39.000000,-88.100000
713.000000,211.000000,39.000000,-88.300000
713.000000,211.000000,39.000000,-88.600000
713.000000,211.000000,39.000000,-88.100000
713.000000,211.000000,39.000000,-87.900000
